version,msa_cbsa_name,carrier_plan_name,billing_class,setting_type,total_weighted_rate,pct_codebasket_spend_in_postprocess,pct_greenyellow_spend_total,n_npi_greenyellow,n_billingcodes_greenyellow,n_rates_greenyellow,anchor_total_weighted_rate,anchor_carrier_plan_name,pct_diff_from_anchor,outlier_check
v5,OH NONMETROPOLITAN AREA,UHC POS,institutional,outpatient,2229529,69.45,61.7,47,846,10702,2060525,Aetna Choice POS,0.082,0
v5,OH NONMETROPOLITAN AREA,UHC POS,professional,outpatient,2402357,66.58,55.03,6186,969,521679,2395256,Cigna OAP,0.003,0
v5,OK NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,TOTAL,5026203,67.09,44.81,3665,1617,237043,4973789,Cigna OAP,0.011,0
v5,OK NONMETROPOLITAN AREA,Aetna Choice POS,institutional,inpatient,1149634,24.81,26.67,20,58,348,1092431,Cigna OAP,0.052,0
v5,OK NONMETROPOLITAN AREA,Aetna Choice POS,institutional,outpatient,1675338,75.04,25.18,66,498,5934,1674838,Cigna OAP,0,0
v5,OK NONMETROPOLITAN AREA,Aetna Choice POS,professional,outpatient,2201232,84.18,69.22,3603,1303,230761,2190417,BCBS PPO,0.005,0
v5,OK NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,TOTAL,5001325,65.38,42.46,3636,1569,230823,4973789,Cigna OAP,0.006,0
v5,OK NONMETROPOLITAN AREA,Aetna Open Choice PPO,institutional,inpatient,1125276,17.29,16.93,20,33,195,1092431,Cigna OAP,0.03,0
v5,OK NONMETROPOLITAN AREA,Aetna Open Choice PPO,institutional,outpatient,1674051,74.97,24.77,62,486,5718,1674838,Cigna OAP,0,0
v5,OK NONMETROPOLITAN AREA,Aetna Open Choice PPO,professional,outpatient,2201998,83.84,68.97,3577,1285,224910,2190417,BCBS PPO,0.005,0
v5,OK NONMETROPOLITAN AREA,BCBS PPO,TOTAL,TOTAL,5132810,0.0,56.77,5013,1862,514438,4973789,Cigna OAP,0.032,0
v5,OK NONMETROPOLITAN AREA,BCBS PPO,institutional,inpatient,1124939,0.0,79.95,118,439,57078,1092431,Cigna OAP,0.03,0
v5,OK NONMETROPOLITAN AREA,BCBS PPO,institutional,outpatient,1817454,0.0,38.26,50,535,3482,1674838,Cigna OAP,0.085,0
v5,OK NONMETROPOLITAN AREA,BCBS PPO,professional,outpatient,2190417,0.0,60.22,4923,1162,453878,2190417,BCBS PPO,0,0
v5,OK NONMETROPOLITAN AREA,Cigna OAP,TOTAL,TOTAL,4973789,41.05,30.88,2277,1306,238389,4973789,Cigna OAP,0,0
v5,OK NONMETROPOLITAN AREA,Cigna OAP,institutional,inpatient,1092431,15.7,15.86,13,61,384,1092431,Cigna OAP,0,0
v5,OK NONMETROPOLITAN AREA,Cigna OAP,institutional,outpatient,1674838,22.34,2.23,53,53,315,1674838,Cigna OAP,0,0
v5,OK NONMETROPOLITAN AREA,Cigna OAP,professional,outpatient,2206520,68.45,60.06,2218,1219,237690,2190417,BCBS PPO,0.007,0
v5,OK NONMETROPOLITAN AREA,Cigna PPO,TOTAL,TOTAL,4974508,42.32,31.53,2328,1303,240728,4973789,Cigna OAP,0,0
v5,OK NONMETROPOLITAN AREA,Cigna PPO,institutional,inpatient,1092380,15.7,15.85,14,61,386,1092431,Cigna OAP,0,0
v5,OK NONMETROPOLITAN AREA,Cigna PPO,institutional,outpatient,1669112,24.96,3.17,53,56,332,1674838,Cigna OAP,-0.003,0
v5,OK NONMETROPOLITAN AREA,Cigna PPO,professional,outpatient,2213016,69.23,60.66,2275,1219,240010,2190417,BCBS PPO,0.01,0
v5,OK NONMETROPOLITAN AREA,UHC POS,TOTAL,TOTAL,4950559,65.57,46.28,3279,1534,303439,4973789,Cigna OAP,-0.005,0
v5,OK NONMETROPOLITAN AREA,UHC POS,institutional,inpatient,1073600,87.87,69.81,46,316,6086,1092431,Cigna OAP,-0.017,0
v5,OK NONMETROPOLITAN AREA,UHC POS,institutional,outpatient,1695470,54.31,26.53,41,446,3690,1674838,Cigna OAP,0.012,0
v5,OK NONMETROPOLITAN AREA,UHC POS,professional,outpatient,2181488,62.83,50.04,3236,915,293663,2190417,BCBS PPO,-0.004,0
v5,OR NONMETROPOLITAN AREA,Aetna Choice POS,TOTAL,TOTAL,6965205,84.07,68.2,3667,2269,312508,6834631,Cigna OAP,0.019,0
v5,OR NONMETROPOLITAN AREA,Aetna Choice POS,institutional,inpatient,1564331,77.37,73.23,8,408,1489,1489022,BCBS PPO,0.051,0
v5,OR NONMETROPOLITAN AREA,Aetna Choice POS,institutional,outpatient,2284378,75.25,46.01,38,728,8000,2284378,Aetna Choice POS,0,0
v5,OR NONMETROPOLITAN AREA,Aetna Choice POS,professional,outpatient,3116496,94.05,81.93,3641,1568,303019,3000043,Cigna OAP,0.039,0
v5,OR NONMETROPOLITAN AREA,Aetna Open Choice PPO,TOTAL,TOTAL,6965839,84.05,68.16,3646,2268,308902,6834631,Cigna OAP,0.019,0
v5,OR NONMETROPOLITAN AREA,Aetna Open Choice PPO,institutional,inpatient,1564331,77.37,73.23,8,408,1489,1489022,BCBS PPO,0.051,0
v5,OR NONMETROPOLITAN AREA,Aetna Open Choice PPO,institutional,outpatient,2284378,75.25,46.01,38,728,8000,2284378,Aetna Choice POS,0,0
v5,OR NONMETROPOLITAN AREA,Aetna Open Choice PPO,professional,outpatient,3117130,94.0,81.84,3620,1565,299413,3000043,Cigna OAP,0.039,0
v5,OR NONMETROPOLITAN AREA,BCBS PPO,TOTAL,TOTAL,7127000,0.0,73.96,3687,2427,879845,6834631,Cigna OAP,0.043,0
v5,OR NONMETROPOLITAN AREA,BCBS PPO,institutional,inpatient,1489022,0.0,81.66,13,585,9282,1489022,BCBS PPO,0,0
v5,OR NONMETROPOLITAN AREA,BCBS PPO,institutional,outpatient,2417131,0.0,58.95,38,843,12115,2284378,Aetna Choice POS,0.058,0
v5,OR NONMETROPOLITAN AREA,BCBS PPO,professional,outpatient,3220848,0.0,81.65,3660,1513,858448,3000043,Cigna OAP,0.074,0
v5,OR NONMETROPOLITAN AREA,Cigna OAP,TOTAL,TOTAL,6834631,41.13,34.89,2699,1476,369138,6834631,Cigna OAP,0,0
v5,OR NONMETROPOLITAN AREA,Cigna OAP,institutional,inpatient,1491341,6.15,5.07,1,2,2,1489022,BCBS PPO,0.002,0
v5,OR NONMETROPOLITAN AREA,Cigna OAP,institutional,outpatient,2343246,12.68,5.68,31,134,426,2284378,Aetna Choice POS,0.026,0
v5,OR NONMETROPOLITAN AREA,Cigna OAP,professional,outpatient,3000043,81.56,72.54,2669,1398,368710,3000043,Cigna OAP,0,0
v5,OR NONMETROPOLITAN AREA,Cigna PPO,TOTAL,TOTAL,6842241,41.81,35.07,2776,1490,369375,6834631,Cigna OAP,0.001,0
v5,OR NONMETROPOLITAN AREA,Cigna PPO,institutional,inpatient,1491341,6.15,5.07,1,2,2,1489022,BCBS PPO,0.002,0
v5,OR NONMETROPOLITAN AREA,Cigna PPO,institutional,outpatient,2350007,14.43,6.18,31,144,454,2284378,Aetna Choice POS,0.029,0
v5,OR NONMETROPOLITAN AREA,Cigna PPO,professional,outpatient,3000894,81.81,72.61,2746,1405,368919,3000043,Cigna OAP,0,0
v5,OR NONMETROPOLITAN AREA,UHC POS,TOTAL,TOTAL,6953840,63.66,50.75,2522,1734,271864,6834631,Cigna OAP,0.017,0
v5,OR NONMETROPOLITAN AREA,UHC POS,institutional,inpatient,1465515,62.41,60.2,10,406,1343,1489022,BCBS PPO,-0.016,0
v5,OR NONMETROPOLITAN AREA,UHC POS,institutional,outpatient,2427569,57.52,31.17,25,412,1979,2284378,Aetna Choice POS,0.063,0
v5,OR NONMETROPOLITAN AREA,UHC POS,professional,outpatient,3060755,69.18,61.75,2503,1093,268542,3000043,Cigna OAP,0.02,0
v5,"Ocala, FL MSA",Aetna Choice POS,TOTAL,TOTAL,6026006,70.57,55.35,1379,2015,126497,6026006,Aetna Choice POS,0,0
v5,"Ocala, FL MSA",Aetna Choice POS,institutional,inpatient,1423371,97.64,88.29,3,545,1335,1423371,Aetna Choice POS,0,0
v5,"Ocala, FL MSA",Aetna Choice POS,institutional,outpatient,2180300,31.78,18.45,4,195,313,2152573,Cigna OAP,0.013,0
v5,"Ocala, FL MSA",Aetna Choice POS,professional,outpatient,2422335,89.21,69.2,1374,1366,124849,2422335,Aetna Choice POS,0,0
v5,"Ocala, FL MSA",Aetna Open Choice PPO,TOTAL,TOTAL,6093378,70.26,54.82,1217,1992,114190,6026006,Aetna Choice POS,0.011,0
v5,"Ocala, FL MSA",Aetna Open Choice PPO,institutional,inpatient,1423371,97.64,88.29,3,545,1335,1423371,Aetna Choice POS,0,0
v5,"Ocala, FL MSA",Aetna Open Choice PPO,institutional,outpatient,2180300,31.78,18.45,4,195,313,2152573,Cigna OAP,0.013,0
v5,"Ocala, FL MSA",Aetna Open Choice PPO,professional,outpatient,2489707,87.92,67.54,1212,1336,112542,2422335,Aetna Choice POS,0.028,0
v5,"Ocala, FL MSA",BCBS PPO,TOTAL,TOTAL,6153819,0.0,11.41,7,340,351,6026006,Aetna Choice POS,0.021,0
v5,"Ocala, FL MSA",BCBS PPO,institutional,inpatient,1461981,0.0,41.29,1,300,300,1423371,Aetna Choice POS,0.027,0
v5,"Ocala, FL MSA",BCBS PPO,institutional,outpatient,2177154,0.0,4.49,1,37,39,2152573,Cigna OAP,0.011,0
v5,"Ocala, FL MSA",BCBS PPO,professional,outpatient,2514684,0.0,0.03,6,3,12,2422335,Aetna Choice POS,0.038,0
v5,"Ocala, FL MSA",Cigna OAP,TOTAL,TOTAL,6267225,59.19,38.35,1100,1556,136371,6026006,Aetna Choice POS,0.04,0
v5,"Ocala, FL MSA",Cigna OAP,institutional,inpatient,1621846,74.04,41.96,3,250,480,1423371,Aetna Choice POS,0.139,1
v5,"Ocala, FL MSA",Cigna OAP,institutional,outpatient,2152573,33.73,11.14,22,258,985,2152573,Cigna OAP,0,0
v5,"Ocala, FL MSA",Cigna OAP,professional,outpatient,2492806,71.29,59.49,1078,1166,134906,2422335,Aetna Choice POS,0.029,0
v5,"Ocala, FL MSA",Cigna PPO,TOTAL,TOTAL,6296861,60.89,39.92,1142,1575,136748,6026006,Aetna Choice POS,0.045,0
v5,"Ocala, FL MSA",Cigna PPO,institutional,inpatient,1621846,74.04,41.96,3,250,480,1423371,Aetna Choice POS,0.139,1
v5,"Ocala, FL MSA",Cigna PPO,institutional,outpatient,2185757,34.45,12.5,23,257,991,2152573,Cigna OAP,0.015,0
v5,"Ocala, FL MSA",Cigna PPO,professional,outpatient,2489258,75.36,62.68,1120,1189,135277,2422335,Aetna Choice POS,0.028,0
v5,"Ocala, FL MSA",UHC POS,TOTAL,TOTAL,6319850,71.38,54.26,1037,1849,141819,6026006,Aetna Choice POS,0.049,0
v5,"Ocala, FL MSA",UHC POS,institutional,inpatient,1626841,97.21,75.8,2,402,536,1423371,Aetna Choice POS,0.143,1
v5,"Ocala, FL MSA",UHC POS,institutional,outpatient,2206687,59.8,39.78,17,616,3071,2152573,Cigna OAP,0.025,0
v5,"Ocala, FL MSA",UHC POS,professional,outpatient,2486322,64.08,53.02,1019,990,138212,2422335,Aetna Choice POS,0.026,0
v5,"Ocean City, NJ MSA",Aetna Choice POS,TOTAL,TOTAL,5383490,85.29,60.85,408,2464,75033,5383490,Aetna Choice POS,0,0
v5,"Ocean City, NJ MSA",Aetna Choice POS,institutional,inpatient,951954,99.24,80.1,1,615,615,951954,Aetna Choice POS,0,0
v5,"Ocean City, NJ MSA",Aetna Choice POS,institutional,outpatient,1966054,68.77,36.7,2,718,720,1937428,BCBS PPO,0.015,0
v5,"Ocean City, NJ MSA",Aetna Choice POS,professional,outpatient,2465483,92.92,72.69,406,1491,73698,2465483,Aetna Choice POS,0,0
v5,"Ocean City, NJ MSA",Aetna Open Choice PPO,TOTAL,TOTAL,5351391,85.18,60.73,397,2462,73956,5383490,Aetna Choice POS,-0.006,0
v5,"Ocean City, NJ MSA",Aetna Open Choice PPO,institutional,inpatient,951954,99.24,80.1,1,615,615,951954,Aetna Choice POS,0,0
v5,"Ocean City, NJ MSA",Aetna Open Choice PPO,institutional,outpatient,1966054,68.77,36.7,2,718,720,1937428,BCBS PPO,0.015,0
v5,"Ocean City, NJ MSA",Aetna Open Choice PPO,professional,outpatient,2433384,92.78,72.58,395,1489,72621,2465483,Aetna Choice POS,-0.013,0
v5,"Ocean City, NJ MSA",BCBS PPO,TOTAL,TOTAL,5518264,0.0,55.77,382,2194,143065,5383490,Aetna Choice POS,0.025,0
v5,"Ocean City, NJ MSA",BCBS PPO,institutional,inpatient,996659,0.0,80.72,1,615,1230,951954,Aetna Choice POS,0.047,0
v5,"Ocean City, NJ MSA",BCBS PPO,institutional,outpatient,1937428,0.0,22.76,2,294,595,1937428,BCBS PPO,0,0
v5,"Ocean City, NJ MSA",BCBS PPO,professional,outpatient,2584176,0.0,70.9,381,1434,141240,2465483,Aetna Choice POS,0.048,0
v5,"Ocean City, NJ MSA",Cigna OAP,TOTAL,TOTAL,5536665,74.08,53.88,268,2134,52314,5383490,Aetna Choice POS,0.028,0
v5,"Ocean City, NJ MSA",Cigna OAP,institutional,inpatient,1097787,84.4,81.82,1,613,613,951954,Aetna Choice POS,0.153,1
v5,"Ocean City, NJ MSA",Cigna OAP,institutional,outpatient,1950860,68.24,34,6,627,660,1937428,BCBS PPO,0.007,0
v5,"Ocean City, NJ MSA",Cigna OAP,professional,outpatient,2488019,73.93,57.15,263,1100,51041,2465483,Aetna Choice POS,0.009,0
v5,"Ocean City, NJ MSA",Cigna PPO,TOTAL,TOTAL,5558316,75.04,54.3,279,2134,51923,5383490,Aetna Choice POS,0.032,0
v5,"Ocean City, NJ MSA",Cigna PPO,institutional,inpatient,1097787,84.4,81.82,1,613,613,951954,Aetna Choice POS,0.153,1
v5,"Ocean City, NJ MSA",Cigna PPO,institutional,outpatient,1962926,66.77,31.36,6,603,637,1937428,BCBS PPO,0.013,0
v5,"Ocean City, NJ MSA",Cigna PPO,professional,outpatient,2497604,77.28,60.24,274,1110,50673,2465483,Aetna Choice POS,0.013,0
v5,"Ocean City, NJ MSA",UHC POS,TOTAL,TOTAL,5484826,27.62,21.6,227,977,51741,5383490,Aetna Choice POS,0.019,0
v5,"Ocean City, NJ MSA",UHC POS,institutional,inpatient,1071018,0.0,0,0,0,0,951954,Aetna Choice POS,0.125,1
v5,"Ocean City, NJ MSA",UHC POS,institutional,outpatient,1968016,0.0,0,0,0,0,1937428,BCBS PPO,0.016,0
v5,"Ocean City, NJ MSA",UHC POS,professional,outpatient,2445792,62.62,48.43,227,977,51741,2465483,Aetna Choice POS,-0.008,0
v5,"Odessa, TX MSA",Aetna Choice POS,TOTAL,TOTAL,5132480,62.02,46.82,484,1708,74321,4859036,BCBS PPO,0.056,0
v5,"Odessa, TX MSA",Aetna Choice POS,institutional,inpatient,819670,0.0,0,0,0,0,745452,BCBS PPO,0.1,0
v5,"Odessa, TX MSA",Aetna Choice POS,institutional,outpatient,1913100,51.62,38.28,1,520,521,1788106,Cigna OAP,0.07,0
v5,"Odessa, TX MSA",Aetna Choice POS,professional,outpatient,2399710,92.43,69.63,483,1391,73800,2279951,BCBS PPO,0.053,0
v5,"Odessa, TX MSA",Aetna Open Choice PPO,TOTAL,TOTAL,5130537,62.0,46.81,476,1706,73656,4859036,BCBS PPO,0.056,0
v5,"Odessa, TX MSA",Aetna Open Choice PPO,institutional,inpatient,819670,0.0,0,0,0,0,745452,BCBS PPO,0.1,0
v5,"Odessa, TX MSA",Aetna Open Choice PPO,institutional,outpatient,1913100,51.62,38.28,1,520,521,1788106,Cigna OAP,0.07,0
v5,"Odessa, TX MSA",Aetna Open Choice PPO,professional,outpatient,2397767,92.42,69.61,475,1389,73135,2279951,BCBS PPO,0.052,0
v5,"Odessa, TX MSA",BCBS PPO,TOTAL,TOTAL,4859036,0.0,61.42,534,2455,168390,4859036,BCBS PPO,0,0
v5,"Odessa, TX MSA",BCBS PPO,institutional,inpatient,745452,0.0,96.4,4,618,2448,745452,BCBS PPO,0,0
v5,"Odessa, TX MSA",BCBS PPO,institutional,outpatient,1833633,0.0,43.67,120,882,4422,1788106,Cigna OAP,0.025,0
v5,"Odessa, TX MSA",BCBS PPO,professional,outpatient,2279951,0.0,64.25,531,1382,161520,2279951,BCBS PPO,0,0
v5,"Odessa, TX MSA",Cigna OAP,TOTAL,TOTAL,4995074,73.42,55.21,442,2115,70773,4859036,BCBS PPO,0.028,0
v5,"Odessa, TX MSA",Cigna OAP,institutional,inpatient,867074,96.84,73.73,2,612,614,745452,BCBS PPO,0.163,1
v5,"Odessa, TX MSA",Cigna OAP,institutional,outpatient,1788106,59.19,37.14,5,473,554,1788106,Cigna OAP,0,0
v5,"Odessa, TX MSA",Cigna OAP,professional,outpatient,2339894,75.25,62.15,437,1220,69605,2279951,BCBS PPO,0.026,0
v5,"Odessa, TX MSA",Cigna PPO,TOTAL,TOTAL,5014384,73.1,54.92,444,2112,71246,4859036,BCBS PPO,0.032,0
v5,"Odessa, TX MSA",Cigna PPO,institutional,inpatient,867074,96.84,73.73,2,612,614,745452,BCBS PPO,0.163,1
v5,"Odessa, TX MSA",Cigna PPO,institutional,outpatient,1788223,59.19,37.18,5,478,563,1788106,Cigna OAP,0,0
v5,"Odessa, TX MSA",Cigna PPO,professional,outpatient,2359087,74.55,61.46,440,1206,70069,2279951,BCBS PPO,0.035,0
v5,"Odessa, TX MSA",UHC POS,TOTAL,TOTAL,5052134,70.96,51,406,2206,71472,4859036,BCBS PPO,0.04,0
v5,"Odessa, TX MSA",UHC POS,institutional,inpatient,897750,99.15,74.68,5,612,1281,745452,BCBS PPO,0.204,1
v5,"Odessa, TX MSA",UHC POS,institutional,outpatient,1914351,70.05,41.74,4,780,1851,1788106,Cigna OAP,0.071,0
v5,"Odessa, TX MSA",UHC POS,professional,outpatient,2240033,59.95,49.43,402,1029,68340,2279951,BCBS PPO,-0.018,0
v5,"Ogden-Clearfield, UT MSA",Aetna Choice POS,TOTAL,TOTAL,5915804,88.87,67.82,2816,2361,187124,5770920,BCBS PPO,0.025,0
v5,"Ogden-Clearfield, UT MSA",Aetna Choice POS,institutional,inpatient,1257465,89.19,78.24,3,509,1023,1160897,BCBS PPO,0.083,0
v5,"Ogden-Clearfield, UT MSA",Aetna Choice POS,institutional,outpatient,2051260,83.55,49.29,17,749,3152,2051260,Aetna Choice POS,0,0
v5,"Ogden-Clearfield, UT MSA",Aetna Choice POS,professional,outpatient,2607079,92.91,77.37,2807,1466,182949,2482603,Cigna OAP,0.05,0
v5,"Ogden-Clearfield, UT MSA",Aetna Open Choice PPO,TOTAL,TOTAL,6085334,88.47,63.11,2611,2244,147417,5770920,BCBS PPO,0.054,0
v5,"Ogden-Clearfield, UT MSA",Aetna Open Choice PPO,institutional,inpatient,1204261,88.87,65.49,3,504,1012,1160897,BCBS PPO,0.037,0
v5,"Ogden-Clearfield, UT MSA",Aetna Open Choice PPO,institutional,outpatient,2268771,84.17,44.9,6,560,1271,2051260,Aetna Choice POS,0.106,1
v5,"Ogden-Clearfield, UT MSA",Aetna Open Choice PPO,professional,outpatient,2612302,92.04,77.83,2604,1444,145134,2482603,Cigna OAP,0.052,0
v5,"Ogden-Clearfield, UT MSA",BCBS PPO,TOTAL,TOTAL,5770920,0.0,64.57,2537,2334,408977,5770920,BCBS PPO,0,0
v5,"Ogden-Clearfield, UT MSA",BCBS PPO,institutional,inpatient,1160897,0.0,79.44,3,567,2274,1160897,BCBS PPO,0,0
v5,"Ogden-Clearfield, UT MSA",BCBS PPO,institutional,outpatient,2101909,0.0,38.87,15,536,2186,2051260,Aetna Choice POS,0.025,0
v5,"Ogden-Clearfield, UT MSA",BCBS PPO,professional,outpatient,2508114,0.0,79.23,2522,1559,404517,2482603,Cigna OAP,0.01,0
v5,"Ogden-Clearfield, UT MSA",Cigna OAP,TOTAL,TOTAL,6091178,81.15,63.39,1711,2255,162667,5770920,BCBS PPO,0.055,0
v5,"Ogden-Clearfield, UT MSA",Cigna OAP,institutional,inpatient,1494761,90.29,77.44,3,524,1478,1160897,BCBS PPO,0.288,1
v5,"Ogden-Clearfield, UT MSA",Cigna OAP,institutional,outpatient,2113814,80.78,48.02,29,821,3553,2051260,Aetna Choice POS,0.03,0
v5,"Ogden-Clearfield, UT MSA",Cigna OAP,professional,outpatient,2482603,75.72,68.01,1682,1315,157636,2482603,Cigna OAP,0,0
v5,"Ogden-Clearfield, UT MSA",Cigna PPO,TOTAL,TOTAL,6007922,76.17,64.09,1994,2243,189726,5770920,BCBS PPO,0.041,0
v5,"Ogden-Clearfield, UT MSA",Cigna PPO,institutional,inpatient,1375878,79.86,73.82,3,506,1922,1160897,BCBS PPO,0.185,1
v5,"Ogden-Clearfield, UT MSA",Cigna PPO,institutional,outpatient,2137269,71.95,51.42,29,779,3542,2051260,Aetna Choice POS,0.042,0
v5,"Ogden-Clearfield, UT MSA",Cigna PPO,professional,outpatient,2494775,77.7,69.57,1965,1331,184262,2482603,Cigna OAP,0.005,0
v5,"Ogden-Clearfield, UT MSA",UHC POS,TOTAL,TOTAL,5888643,57.86,40.22,1699,1725,161609,5770920,BCBS PPO,0.02,0
v5,"Ogden-Clearfield, UT MSA",UHC POS,institutional,inpatient,1232359,79.04,39.47,4,304,420,1160897,BCBS PPO,0.062,0
v5,"Ogden-Clearfield, UT MSA",UHC POS,institutional,outpatient,2156475,36.19,23.57,11,513,2500,2051260,Aetna Choice POS,0.051,0
v5,"Ogden-Clearfield, UT MSA",UHC POS,professional,outpatient,2499809,65.79,54.96,1689,1028,158689,2482603,Cigna OAP,0.007,0
v5,"Oklahoma City, OK MSA",Aetna Choice POS,TOTAL,TOTAL,5136721,88.12,65.87,7519,2238,243832,5012280,Cigna OAP,0.025,0
v5,"Oklahoma City, OK MSA",Aetna Choice POS,institutional,inpatient,1130441,99.32,85.55,25,530,6791,1028541,Cigna OAP,0.099,0
v5,"Oklahoma City, OK MSA",Aetna Choice POS,institutional,outpatient,1723186,88.67,46.8,36,787,5633,1698589,BCBS PPO,0.014,0
v5,"Oklahoma City, OK MSA",Aetna Choice POS,professional,outpatient,2283094,81.9,70.51,7481,1318,231408,2238753,Cigna OAP,0.02,0
v5,"Oklahoma City, OK MSA",Aetna Open Choice PPO,TOTAL,TOTAL,4944205,72.34,54.38,7473,1953,235225,5012280,Cigna OAP,-0.014,0
v5,"Oklahoma City, OK MSA",Aetna Open Choice PPO,institutional,inpatient,947158,61.31,38.85,12,326,2625,1028541,Cigna OAP,-0.079,0
v5,"Oklahoma City, OK MSA",Aetna Open Choice PPO,institutional,outpatient,1713437,65.99,41.47,28,618,2923,1698589,BCBS PPO,0.009,0
v5,"Oklahoma City, OK MSA",Aetna Open Choice PPO,professional,outpatient,2283609,81.89,70.51,7448,1318,229677,2238753,Cigna OAP,0.02,0
v5,"Oklahoma City, OK MSA",BCBS PPO,TOTAL,TOTAL,5308896,0.0,55.29,9415,1940,540692,5012280,Cigna OAP,0.059,0
v5,"Oklahoma City, OK MSA",BCBS PPO,institutional,inpatient,1366707,0.0,94.06,51,591,23611,1028541,Cigna OAP,0.329,1
v5,"Oklahoma City, OK MSA",BCBS PPO,institutional,outpatient,1698589,0.0,12.34,30,249,1079,1698589,BCBS PPO,0,0
v5,"Oklahoma City, OK MSA",BCBS PPO,professional,outpatient,2243600,0.0,64.18,9360,1267,516002,2238753,Cigna OAP,0.002,0
v5,"Oklahoma City, OK MSA",Cigna OAP,TOTAL,TOTAL,5012280,78.62,57.65,5282,2153,324931,5012280,Cigna OAP,0,0
v5,"Oklahoma City, OK MSA",Cigna OAP,institutional,inpatient,1028541,97.47,82.96,31,524,9098,1028541,Cigna OAP,0,0
v5,"Oklahoma City, OK MSA",Cigna OAP,institutional,outpatient,1744986,75.99,35.26,95,696,4099,1698589,BCBS PPO,0.027,0
v5,"Oklahoma City, OK MSA",Cigna OAP,professional,outpatient,2238753,71.6,63.47,5181,1257,311734,2238753,Cigna OAP,0,0
v5,"Oklahoma City, OK MSA",Cigna PPO,TOTAL,TOTAL,5009252,78.81,56.95,5593,2171,321275,5012280,Cigna OAP,-0.001,0
v5,"Oklahoma City, OK MSA",Cigna PPO,institutional,inpatient,1031676,97.48,83.1,30,528,8860,1028541,Cigna OAP,0.003,0
v5,"Oklahoma City, OK MSA",Cigna PPO,institutional,outpatient,1732128,75.5,32.19,93,705,4142,1698589,BCBS PPO,0.02,0
v5,"Oklahoma City, OK MSA",Cigna PPO,professional,outpatient,2245447,72.39,64.03,5494,1266,308273,2238753,Cigna OAP,0.003,0
v5,"Oklahoma City, OK MSA",UHC POS,TOTAL,TOTAL,5273630,73.04,57.56,5953,2085,358378,5012280,Cigna OAP,0.052,0
v5,"Oklahoma City, OK MSA",UHC POS,institutional,inpatient,1245868,98.76,93.88,41,594,9851,1028541,Cigna OAP,0.211,1
v5,"Oklahoma City, OK MSA",UHC POS,institutional,outpatient,1746414,64.26,36.11,54,698,8379,1698589,BCBS PPO,0.028,0
v5,"Oklahoma City, OK MSA",UHC POS,professional,outpatient,2281348,65.07,54.16,5899,976,340148,2238753,Cigna OAP,0.019,0
v5,"Olympia, WA MSA",Aetna Choice POS,TOTAL,TOTAL,6129691,87.16,62.47,1750,2223,184448,6129691,Aetna Choice POS,0,0
v5,"Olympia, WA MSA",Aetna Choice POS,institutional,inpatient,1219295,95.5,90.33,2,592,605,1219295,Aetna Choice POS,0,0
v5,"Olympia, WA MSA",Aetna Choice POS,institutional,outpatient,1918685,68.4,20.36,4,280,384,1785566,BCBS PPO,0.075,0
v5,"Olympia, WA MSA",Aetna Choice POS,professional,outpatient,2991711,95.66,78.12,1746,1486,183459,2940069,Cigna OAP,0.018,0
v5,"Olympia, WA MSA",Aetna Open Choice PPO,TOTAL,TOTAL,6131387,87.16,62.47,1743,2222,183518,6129691,Aetna Choice POS,0,0
v5,"Olympia, WA MSA",Aetna Open Choice PPO,institutional,inpatient,1219295,95.5,90.33,2,592,605,1219295,Aetna Choice POS,0,0
v5,"Olympia, WA MSA",Aetna Open Choice PPO,institutional,outpatient,1918685,68.4,20.36,4,280,384,1785566,BCBS PPO,0.075,0
v5,"Olympia, WA MSA",Aetna Open Choice PPO,professional,outpatient,2993408,95.64,78.12,1739,1485,182529,2940069,Cigna OAP,0.018,0
v5,"Olympia, WA MSA",BCBS PPO,TOTAL,TOTAL,6424282,0.0,70.3,1772,2428,474904,6129691,Aetna Choice POS,0.048,0
v5,"Olympia, WA MSA",BCBS PPO,institutional,inpatient,1570070,0.0,85.73,4,597,2382,1219295,Aetna Choice POS,0.288,1
v5,"Olympia, WA MSA",BCBS PPO,institutional,outpatient,1785566,0.0,40.23,8,628,2002,1785566,BCBS PPO,0,0
v5,"Olympia, WA MSA",BCBS PPO,professional,outpatient,3068647,0.0,79.89,1764,1541,470520,2940069,Cigna OAP,0.044,0
v5,"Olympia, WA MSA",Cigna OAP,TOTAL,TOTAL,6538835,82.18,63.14,1290,2187,171093,6129691,Aetna Choice POS,0.067,0
v5,"Olympia, WA MSA",Cigna OAP,institutional,inpatient,1658751,93.95,89.28,3,587,1695,1219295,Aetna Choice POS,0.36,1
v5,"Olympia, WA MSA",Cigna OAP,institutional,outpatient,1940015,78.29,33.98,25,628,2173,1785566,BCBS PPO,0.086,0
v5,"Olympia, WA MSA",Cigna OAP,professional,outpatient,2940069,77.83,67.64,1265,1184,167225,2940069,Cigna OAP,0,0
v5,"Olympia, WA MSA",Cigna PPO,TOTAL,TOTAL,6549538,82.77,63.57,1342,2213,170855,6129691,Aetna Choice POS,0.068,0
