msa_id,msa_name,carrier,bucket,state,seg_pop,total_pop,ooa,gy9,gy8,gyd,cb9,cb8,cbd,rate9,rank9
36980,"Owensboro, KY",UHC PPO,OP,KY,113962,113962,0,27.97,32.88,-4.91,41.02,44.10,-3.08,2030417,
36980,"Owensboro, KY",BCBS PPO,PROF,KY,113962,113962,0,81.47,80.93,0.54,92.69,90.89,1.80,2044183,
36980,"Owensboro, KY",Cigna OAP,PROF,KY,113962,113962,0,70.41,70.88,-0.47,82.87,83.24,-0.37,2109061,
36980,"Owensboro, KY",Cigna LocalPlus,OP,KY,113962,113962,0,3.53,1.47,2.06,40.41,5.90,34.51,2037787,
36980,"Owensboro, KY",Cigna OAP,OP,KY,113962,113962,0,3.15,1.45,1.70,37.49,5.53,31.96,2037184,
36980,"Owensboro, KY",UHC PPO,PROF,KY,113962,113962,0,69.34,57.95,11.39,85.91,69.58,16.33,2179361,
36980,"Owensboro, KY",UHC Choice POS Plus,OP,KY,113962,113962,0,27.59,32.88,-5.29,42.48,44.10,-1.62,2086848,
36980,"Owensboro, KY",BCBS PPO,OP,KY,113962,113962,0,37.58,39.46,-1.88,72.67,74.18,-1.51,2016993,
36980,"Owensboro, KY",UHC Choice POS Plus,PROF,KY,113962,113962,0,68.79,57.34,11.45,85.56,69.05,16.51,2128896,
36980,"Owensboro, KY",UHC POS,PROF,KY,113962,113962,0,68.64,57.31,11.33,85.39,69.00,16.39,2129374,
36980,"Owensboro, KY",Cigna LocalPlus,PROF,KY,113962,113962,0,74.45,76.34,-1.89,87.89,89.60,-1.71,2104371,
36980,"Owensboro, KY",Aetna Choice POS,OP,KY,113962,113962,0,43.38,32.39,10.99,63.26,57.42,5.84,2043176,
36980,"Owensboro, KY",Aetna Choice POS,PROF,KY,113962,113962,0,75.00,66.83,8.17,88.18,78.51,9.67,2355777,
36980,"Owensboro, KY",UHC POS,OP,KY,113962,113962,0,27.59,32.88,-5.29,42.48,44.10,-1.62,2086848,
45860,"Torrington, CT",Cigna LocalPlus,PROF,CT,114690,114690,0,76.60,60.12,16.48,86.83,68.69,18.14,2735235,
45860,"Torrington, CT",Aetna Choice POS,OP,CT,114690,114690,0,0.01,0.00,0.01,0.06,0.00,0.06,2224790,
45860,"Torrington, CT",Cigna PPO,OP,CT,114690,114690,0,21.26,0.62,20.64,71.58,12.15,59.43,2233186,
45860,"Torrington, CT",Aetna Choice POS,PROF,CT,114690,114690,0,4.71,65.07,-60.36,5.21,75.00,-69.79,2751343,
45860,"Torrington, CT",Cigna OAP,PROF,CT,114690,114690,0,73.94,60.35,13.59,83.58,68.94,14.64,2734806,
45860,"Torrington, CT",Aetna Open Choice PPO,PROF,CT,114690,114690,0,4.71,65.11,-60.40,5.21,75.01,-69.80,2751366,
45860,"Torrington, CT",Cigna OAP,OP,CT,114690,114690,0,21.22,0.01,21.21,71.54,9.87,61.67,2233059,
45860,"Torrington, CT",BCBS PPO,OP,CT,114690,114690,0,22.07,0.24,21.83,74.56,0.25,74.31,2248086,
45860,"Torrington, CT",UHC POS,OP,CT,114690,114690,0,17.55,0.00,17.55,45.18,0.00,45.18,2217813,
45860,"Torrington, CT",Cigna PPO,PROF,CT,114690,114690,0,74.11,61.72,12.39,83.45,70.30,13.15,2736901,
45860,"Torrington, CT",Cigna LocalPlus,OP,CT,114690,114690,0,26.21,0.01,26.20,80.33,9.87,70.46,2222814,
45860,"Torrington, CT",UHC Choice POS Plus,PROF,CT,114690,114690,0,77.83,52.70,25.13,91.16,63.44,27.72,2830492,
45860,"Torrington, CT",UHC POS,PROF,CT,114690,114690,0,77.75,49.91,27.84,91.06,61.32,29.74,2839016,
45860,"Torrington, CT",BCBS PPO,PROF,CT,114690,114690,0,80.01,61.92,18.09,88.42,74.55,13.87,2768958,
45860,"Torrington, CT",UHC Choice POS Plus,OP,CT,114690,114690,0,17.55,0.00,17.55,45.18,0.00,45.18,2217813,
45860,"Torrington, CT",Aetna Open Choice PPO,OP,CT,114690,114690,0,0.01,0.00,0.01,0.06,0.00,0.06,2224790,
45860,"Torrington, CT",UHC PPO,PROF,CT,114690,114690,0,77.39,49.91,27.48,91.18,61.33,29.85,2840821,
45860,"Torrington, CT",UHC PPO,OP,CT,114690,114690,0,18.17,0.00,18.17,44.96,0.00,44.96,2208819,
31020,"Longview-Kelso, WA",BCBS PPO,OP,WA,114885,114885,0,28.76,0.00,28.76,56.67,0.00,56.67,2308588,
31020,"Longview-Kelso, WA",Cigna LocalPlus,PROF,WA,114885,114885,0,77.30,74.52,2.78,87.96,88.39,-0.43,2887965,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-1 WA,OP,WA,114885,114885,0,42.40,,,67.13,,,2305105,
31020,"Longview-Kelso, WA",Aetna Choice POS,OP,WA,114885,114885,0,48.11,51.19,-3.08,70.90,85.82,-14.92,2352037,
31020,"Longview-Kelso, WA",Cigna PPO,PROF,WA,114885,114885,0,75.66,74.03,1.63,85.56,87.21,-1.65,2888848,
31020,"Longview-Kelso, WA",PacificSource WA Navigator,PROF,WA,114885,114885,1,0.00,,,0.00,,,2887137,
31020,"Longview-Kelso, WA",UHC Choice POS Plus,OP,WA,114885,114885,0,30.75,39.61,-8.86,55.32,60.63,-5.31,2360106,
31020,"Longview-Kelso, WA",BCBS PPO,PROF,WA,114885,114885,0,82.71,67.48,15.23,90.59,78.87,11.72,2891451,
31020,"Longview-Kelso, WA",PacificSource WA Navigator,OP,WA,114885,114885,1,15.40,,,46.28,,,2075137,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-7 WA,OP,WA,114885,114885,0,39.78,,,63.67,,,2324137,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-1 WA,PROF,WA,114885,114885,0,28.86,,,32.82,,,2927236,
31020,"Longview-Kelso, WA",Cigna OAP,OP,WA,114885,114885,0,38.99,52.14,-13.15,62.50,73.05,-10.55,2306070,
31020,"Longview-Kelso, WA",UHC POS,PROF,WA,114885,114885,0,72.31,58.96,13.35,87.54,72.33,15.21,2821675,
31020,"Longview-Kelso, WA",First Choice Health,OP,WA,114885,114885,1,28.95,,,53.76,,,2497705,
31020,"Longview-Kelso, WA",Cigna LocalPlus,OP,WA,114885,114885,0,42.31,52.23,-9.92,70.50,75.46,-4.96,2313984,
31020,"Longview-Kelso, WA",Aetna Choice POS,PROF,WA,114885,114885,0,87.12,81.10,6.02,94.36,92.37,1.99,2753394,
31020,"Longview-Kelso, WA",Providence Health Plan Option Advantage,OP,WA,114885,114885,0,36.88,,,63.02,,,2440732,
31020,"Longview-Kelso, WA",PacificSource WA Voyager,OP,WA,114885,114885,1,25.37,,,47.91,,,2144179,
31020,"Longview-Kelso, WA",Cigna PPO,OP,WA,114885,114885,0,38.99,52.14,-13.15,62.50,73.04,-10.54,2306070,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-5 WA,PROF,WA,114885,114885,0,30.36,,,33.07,,,2925109,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-6 WA,PROF,WA,114885,114885,0,30.36,,,33.07,,,2925109,
31020,"Longview-Kelso, WA",Aetna Open Choice PPO,OP,WA,114885,114885,0,48.11,51.19,-3.08,70.90,85.82,-14.92,2352037,
31020,"Longview-Kelso, WA",Kaiser Permanente NEW-01 NW,PROF,WA,114885,114885,0,0.00,,,0.00,,,2887137,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-4 WA,PROF,WA,114885,114885,0,30.36,,,33.07,,,2925109,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-3 WA,OP,WA,114885,114885,0,40.15,,,64.13,,,2322384,
31020,"Longview-Kelso, WA",PacificSource WA Voyager,PROF,WA,114885,114885,1,0.00,,,0.00,,,2887137,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-7 WA,PROF,WA,114885,114885,0,23.29,,,25.72,,,2919876,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-4 WA,OP,WA,114885,114885,0,40.16,,,64.14,,,2322716,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-6 WA,OP,WA,114885,114885,0,40.16,,,64.14,,,2322705,
31020,"Longview-Kelso, WA",Providence Health Plan Option Advantage,PROF,WA,114885,114885,0,77.97,,,87.93,,,2885652,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-3 WA,PROF,WA,114885,114885,0,30.36,,,33.07,,,2925109,
31020,"Longview-Kelso, WA",Asuris Preferred,PROF,WA,114885,114885,0,85.48,,,92.71,,,2877611,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-5 WA,OP,WA,114885,114885,0,42.76,,,67.65,,,2304423,
31020,"Longview-Kelso, WA",Aetna Open Choice PPO,PROF,WA,114885,114885,0,87.13,81.10,6.03,94.47,92.47,2.00,2754815,
31020,"Longview-Kelso, WA",Regence BS Preferred Plan,OP,WA,114885,114885,0,28.79,44.31,-15.52,56.66,57.82,-1.16,2308459,
31020,"Longview-Kelso, WA",Regence BS Preferred Plan,PROF,WA,114885,114885,0,82.87,76.91,5.96,90.66,90.72,-0.06,2894572,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-2 WA,OP,WA,114885,114885,0,40.16,,,64.14,,,2322732,
31020,"Longview-Kelso, WA",Kaiser Permanente KFHP-2 WA,PROF,WA,114885,114885,0,30.36,,,33.07,,,2925109,
31020,"Longview-Kelso, WA",Kaiser Permanente NEW-01 NW,OP,WA,114885,114885,0,27.25,,,47.67,,,2385617,
31020,"Longview-Kelso, WA",UHC PPO,OP,WA,114885,114885,0,30.75,39.61,-8.86,55.32,60.63,-5.31,2360106,
31020,"Longview-Kelso, WA",Asuris Preferred,OP,WA,114885,114885,0,37.95,,,84.63,,,2318709,
31020,"Longview-Kelso, WA",UHC PPO,PROF,WA,114885,114885,0,72.70,58.91,13.79,87.80,72.41,15.39,2842181,
31020,"Longview-Kelso, WA",UHC Choice POS Plus,PROF,WA,114885,114885,0,72.62,58.97,13.65,87.78,72.34,15.44,2830834,
31020,"Longview-Kelso, WA",First Choice Health,PROF,WA,114885,114885,1,0.00,,,0.00,,,2887137,
31020,"Longview-Kelso, WA",Cigna OAP,PROF,WA,114885,114885,0,75.58,74.06,1.52,85.58,87.24,-1.66,2892870,
31020,"Longview-Kelso, WA",UHC POS,OP,WA,114885,114885,0,30.75,39.61,-8.86,55.32,60.63,-5.31,2360106,
28060,"Kalispell, MT",Cigna PPO,PROF,MT,115429,115429,0,71.31,70.77,0.54,88.31,88.57,-0.26,2753410,
28060,"Kalispell, MT",UHC POS,OP,MT,115429,115429,0,12.83,13.74,-0.91,23.96,26.07,-2.11,2113596,
28060,"Kalispell, MT",First Choice Health,OP,MT,115429,115429,1,0.00,,,0.00,,,2133666,
28060,"Kalispell, MT",First Choice Health,PROF,MT,115429,115429,1,0.00,,,0.00,,,2809195,
28060,"Kalispell, MT",Aetna Choice POS,PROF,MT,115429,115429,0,62.92,54.57,8.35,80.26,59.28,20.98,2993609,
28060,"Kalispell, MT",UHC POS,PROF,MT,115429,115429,0,65.70,59.70,6.00,87.02,73.35,13.67,2817702,
28060,"Kalispell, MT",Cigna OAP,PROF,MT,115429,115429,0,71.34,70.82,0.52,88.31,88.60,-0.29,2760238,
28060,"Kalispell, MT",Aetna Choice POS,OP,MT,115429,115429,0,61.98,44.17,17.81,75.31,64.21,11.10,2192748,
28060,"Kalispell, MT",PacificSource MT Navigator,PROF,MT,115429,115429,0,0.00,,,0.00,,,2809195,
28060,"Kalispell, MT",UHC Choice POS Plus,PROF,MT,115429,115429,0,65.77,59.99,5.78,87.43,73.55,13.88,2823524,
28060,"Kalispell, MT",PacificSource MT Navigator,OP,MT,115429,115429,0,20.01,,,77.39,,,2091470,
28060,"Kalispell, MT",Cigna LocalPlus,OP,MT,115429,115429,0,1.64,1.84,-0.20,13.24,13.28,-0.04,2132025,
28060,"Kalispell, MT",Cigna LocalPlus,PROF,MT,115429,115429,0,71.85,71.16,0.69,89.42,89.46,-0.04,2755842,
28060,"Kalispell, MT",Cigna PPO,OP,MT,115429,115429,0,1.44,1.84,-0.40,12.91,13.28,-0.37,2132383,
28060,"Kalispell, MT",BCBS PPO,OP,MT,115429,115429,0,52.11,0.39,51.72,93.63,6.82,86.81,2203214,
28060,"Kalispell, MT",Cigna OAP,OP,MT,115429,115429,0,1.44,1.84,-0.40,12.91,13.28,-0.37,2132383,
28060,"Kalispell, MT",Aetna Open Choice PPO,OP,MT,115429,115429,0,61.98,44.17,17.81,75.31,64.21,11.10,2192748,
28060,"Kalispell, MT",BCBS PPO,PROF,MT,115429,115429,0,65.53,64.56,0.97,80.98,78.06,2.92,2742037,
28060,"Kalispell, MT",Aetna Open Choice PPO,PROF,MT,115429,115429,0,62.87,53.97,8.90,80.24,58.65,21.59,2995161,
28060,"Kalispell, MT",UHC PPO,OP,MT,115429,115429,0,12.83,13.74,-0.91,23.96,26.07,-2.11,2113596,
28060,"Kalispell, MT",UHC Choice POS Plus,OP,MT,115429,115429,0,12.83,13.74,-0.91,23.96,26.07,-2.11,2113596,
28060,"Kalispell, MT",UHC PPO,PROF,MT,115429,115429,0,65.76,59.69,6.07,87.41,73.33,14.08,2823573,
28060,"Kalispell, MT",PacificSource MT Voyager,PROF,MT,115429,115429,1,0.00,,,0.00,,,2809195,
28060,"Kalispell, MT",PacificSource MT Voyager,OP,MT,115429,115429,1,7.76,,,55.07,,,2084351,
11500,"Anniston-Oxford, AL",Aetna Open Choice PPO,PROF,AL,115834,115834,0,81.81,78.37,3.44,93.11,90.54,2.57,2125199,
11500,"Anniston-Oxford, AL",Cigna OAP,OP,AL,115834,115834,0,13.77,27.68,-13.91,47.88,62.32,-14.44,1761076,
11500,"Anniston-Oxford, AL",BCBS PPO,PROF,AL,115834,115834,0,75.84,77.74,-1.90,87.38,87.90,-0.52,2026849,
11500,"Anniston-Oxford, AL",Cigna PPO,OP,AL,115834,115834,0,13.97,27.71,-13.74,51.50,62.48,-10.98,1760988,
11500,"Anniston-Oxford, AL",UHC PPO,OP,AL,115834,115834,0,5.81,19.13,-13.32,18.56,47.27,-28.71,1787927,
11500,"Anniston-Oxford, AL",UHC PPO,PROF,AL,115834,115834,0,74.56,65.52,9.04,88.63,75.36,13.27,1994384,
11500,"Anniston-Oxford, AL",UHC Choice POS Plus,PROF,AL,115834,115834,0,74.51,65.72,8.79,88.71,75.40,13.31,1992307,
11500,"Anniston-Oxford, AL",Aetna Choice POS,PROF,AL,115834,115834,0,81.87,78.34,3.53,93.39,90.60,2.79,2127585,
11500,"Anniston-Oxford, AL",UHC Choice POS Plus,OP,AL,115834,115834,0,5.81,19.13,-13.32,18.56,47.27,-28.71,1787927,
11500,"Anniston-Oxford, AL",UHC POS,OP,AL,115834,115834,0,5.81,19.13,-13.32,18.56,47.27,-28.71,1787927,
11500,"Anniston-Oxford, AL",Cigna PPO,PROF,AL,115834,115834,0,67.61,64.06,3.55,82.14,82.77,-0.63,1929869,
11500,"Anniston-Oxford, AL",Cigna LocalPlus,OP,AL,115834,115834,0,13.78,27.68,-13.90,48.90,62.32,-13.42,1761076,
11500,"Anniston-Oxford, AL",Aetna Open Choice PPO,OP,AL,115834,115834,0,50.19,23.73,26.46,77.10,51.91,25.19,1835627,
11500,"Anniston-Oxford, AL",Cigna LocalPlus,PROF,AL,115834,115834,0,68.87,64.94,3.93,84.28,84.96,-0.68,1925725,
11500,"Anniston-Oxford, AL",BCBS PPO,OP,AL,115834,115834,0,29.95,29.99,-0.04,74.44,80.16,-5.72,1778516,
11500,"Anniston-Oxford, AL",Aetna Choice POS,OP,AL,115834,115834,0,50.19,23.73,26.46,77.10,51.91,25.19,1835627,
11500,"Anniston-Oxford, AL",Cigna OAP,PROF,AL,115834,115834,0,67.60,64.06,3.54,82.13,82.76,-0.63,1929801,
11500,"Anniston-Oxford, AL",UHC POS,PROF,AL,115834,115834,0,73.85,65.13,8.72,88.52,75.41,13.11,1990457,
30340,"Lewiston-Auburn, ME",Cigna LocalPlus,OP,ME,116487,116487,0,24.64,26.25,-1.61,80.99,80.50,0.49,2080043,
30340,"Lewiston-Auburn, ME",BCBS PPO,PROF,ME,116487,116487,0,76.88,75.91,0.97,89.38,88.69,0.69,2594957,
30340,"Lewiston-Auburn, ME",Aetna Choice POS,PROF,ME,116487,116487,0,82.62,81.65,0.97,92.28,92.74,-0.46,2429626,
30340,"Lewiston-Auburn, ME",Cigna LocalPlus,PROF,ME,116487,116487,0,71.61,72.12,-0.51,86.26,85.86,0.40,2521017,
30340,"Lewiston-Auburn, ME",Cigna PPO,OP,ME,116487,116487,0,24.59,26.25,-1.66,80.78,80.48,0.30,2080303,
30340,"Lewiston-Auburn, ME",UHC POS,OP,ME,116487,116487,0,17.93,18.23,-0.30,24.67,23.90,0.77,2059817,
30340,"Lewiston-Auburn, ME",Aetna Open Choice PPO,OP,ME,116487,116487,0,54.71,39.63,15.08,82.63,70.28,12.35,2078901,
30340,"Lewiston-Auburn, ME",Cigna OAP,OP,ME,116487,116487,0,24.59,26.25,-1.66,80.78,80.48,0.30,2080258,
30340,"Lewiston-Auburn, ME",UHC PPO,OP,ME,116487,116487,0,20.16,18.23,1.93,26.71,23.90,2.81,2074253,
30340,"Lewiston-Auburn, ME",UHC POS,PROF,ME,116487,116487,0,82.76,67.79,14.97,91.58,78.52,13.06,2629792,
30340,"Lewiston-Auburn, ME",Cigna OAP,PROF,ME,116487,116487,0,66.31,68.42,-2.11,80.21,81.70,-1.49,2512964,
30340,"Lewiston-Auburn, ME",UHC Choice POS Plus,PROF,ME,116487,116487,0,83.99,72.48,11.51,91.69,87.06,4.63,2601027,
30340,"Lewiston-Auburn, ME",Cigna PPO,PROF,ME,116487,116487,0,66.31,68.55,-2.24,80.20,81.89,-1.69,2519672,
30340,"Lewiston-Auburn, ME",UHC PPO,PROF,ME,116487,116487,0,83.80,67.82,15.98,91.71,78.54,13.17,2608163,
30340,"Lewiston-Auburn, ME",BCBS PPO,OP,ME,116487,116487,0,22.83,12.02,10.81,66.42,38.16,28.26,2087519,
30340,"Lewiston-Auburn, ME",Aetna Choice POS,OP,ME,116487,116487,0,54.71,39.63,15.08,82.63,70.28,12.35,2078901,
30340,"Lewiston-Auburn, ME",Aetna Open Choice PPO,PROF,ME,116487,116487,0,82.76,81.76,1.00,92.23,92.72,-0.49,2428383,
30340,"Lewiston-Auburn, ME",UHC Choice POS Plus,OP,ME,116487,116487,0,20.16,18.23,1.93,26.71,23.90,2.81,2074253,
49300,"Wooster, OH",Cigna LocalPlus,PROF,OH,116758,116758,0,71.92,70.86,1.06,86.66,87.47,-0.81,2481018,
49300,"Wooster, OH",Aetna Choice POS,OP,OH,116758,116758,0,43.83,33.65,10.18,73.67,63.47,10.20,2020808,
49300,"Wooster, OH",UHC PPO,PROF,OH,116758,116758,0,70.21,60.50,9.71,88.11,77.00,11.11,2539880,
49300,"Wooster, OH",UHC Choice POS Plus,OP,OH,116758,116758,0,6.36,5.05,1.31,24.17,21.27,2.90,1990236,
49300,"Wooster, OH",UHC PPO,OP,OH,116758,116758,0,6.36,5.06,1.30,24.17,21.27,2.90,1990236,
49300,"Wooster, OH",UHC Choice POS Plus,PROF,OH,116758,116758,0,70.34,60.73,9.61,88.11,77.02,11.09,2539439,
49300,"Wooster, OH",Cigna LocalPlus,OP,OH,116758,116758,0,21.80,12.19,9.61,59.53,48.57,10.96,2019644,
49300,"Wooster, OH",Cigna PPO,OP,OH,116758,116758,0,19.03,8.89,10.14,35.76,24.86,10.90,2014494,
49300,"Wooster, OH",Aetna Open Choice PPO,PROF,OH,116758,116758,0,72.16,70.02,2.14,89.23,87.99,1.24,2160058,
49300,"Wooster, OH",UHC POS,PROF,OH,116758,116758,0,70.24,60.71,9.53,88.11,77.01,11.10,2540254,
49300,"Wooster, OH",BCBS PPO,PROF,OH,116758,116758,0,77.80,79.06,-1.26,89.81,88.48,1.33,2277225,
49300,"Wooster, OH",BCBS PPO,OP,OH,116758,116758,0,24.45,20.73,3.72,70.28,69.05,1.23,1995775,
49300,"Wooster, OH",Cigna PPO,PROF,OH,116758,116758,0,70.08,70.71,-0.63,83.66,87.23,-3.57,2473011,
49300,"Wooster, OH",Cigna OAP,OP,OH,116758,116758,0,19.85,11.77,8.08,52.97,45.97,7.00,2016913,
49300,"Wooster, OH",Aetna Choice POS,PROF,OH,116758,116758,0,72.82,70.04,2.78,89.22,88.02,1.20,2153091,
49300,"Wooster, OH",UHC POS,OP,OH,116758,116758,0,6.36,5.05,1.31,24.17,21.27,2.90,1990236,
49300,"Wooster, OH",Cigna OAP,PROF,OH,116758,116758,0,70.07,70.69,-0.62,83.66,87.23,-3.57,2472193,
49300,"Wooster, OH",Aetna Open Choice PPO,OP,OH,116758,116758,0,43.86,33.67,10.19,73.67,63.48,10.19,2020927,
43100,"Sheboygan, WI",Cigna LocalPlus,PROF,WI,118047,118047,0,63.64,57.33,6.31,87.88,89.31,-1.43,3194607,
43100,"Sheboygan, WI",Aetna Open Choice PPO,OP,WI,118047,118047,0,57.89,54.04,3.85,78.34,71.26,7.08,2424666,
43100,"Sheboygan, WI",BCBS PPO,PROF,WI,118047,118047,0,77.23,76.08,1.15,91.80,91.83,-0.03,2868954,
43100,"Sheboygan, WI",BCBS PPO,OP,WI,118047,118047,0,57.78,61.18,-3.40,83.16,82.49,0.67,2414442,
43100,"Sheboygan, WI",UHC Choice POS Plus,PROF,WI,118047,118047,0,68.04,52.93,15.11,91.71,79.41,12.30,3259407,
43100,"Sheboygan, WI",UHC POS,PROF,WI,118047,118047,0,64.87,48.70,16.17,91.55,78.23,13.32,3320683,
43100,"Sheboygan, WI",UHC PPO,PROF,WI,118047,118047,0,66.74,53.53,13.21,89.10,75.61,13.49,3162788,
43100,"Sheboygan, WI",Anthem BCBS WI Blue Preferred POS,OP,WI,118047,118047,0,55.19,,,75.84,,,2478520,
43100,"Sheboygan, WI",Cigna HealthPartners UMAP,PROF,WI,118047,118047,1,9.24,,,11.23,,,3134684,
43100,"Sheboygan, WI",Cigna PPO,PROF,WI,118047,118047,0,45.15,44.86,0.29,51.41,54.93,-3.52,2978901,
43100,"Sheboygan, WI",Cigna HealthPartners,PROF,WI,118047,118047,0,54.93,,,77.16,,,3186717,
43100,"Sheboygan, WI",Cigna LocalPlus,OP,WI,118047,118047,0,55.04,53.22,1.82,84.86,78.97,5.89,2297868,
43100,"Sheboygan, WI",Sanford Health Plan,OP,WI,118047,118047,0,0.00,,,0.00,,,2336418,
43100,"Sheboygan, WI",Anthem BCBS WI Blue Preferred POS,PROF,WI,118047,118047,0,70.60,,,91.82,,,3190296,
43100,"Sheboygan, WI",Aetna Open Choice PPO,PROF,WI,118047,118047,0,73.79,62.24,11.55,89.03,78.49,10.54,3192139,
43100,"Sheboygan, WI",SHP HMO NetworkX,OP,WI,118047,118047,1,3.86,,,8.99,,,2119227,
43100,"Sheboygan, WI",UHC Choice POS Plus,OP,WI,118047,118047,0,42.41,48.92,-6.51,63.69,64.88,-1.19,2441573,
43100,"Sheboygan, WI",Cigna HealthPartners UMAP,OP,WI,118047,118047,1,7.42,,,11.55,,,2036007,
43100,"Sheboygan, WI",Aetna Choice POS,PROF,WI,118047,118047,0,75.12,65.51,9.61,89.64,82.11,7.53,3181658,
43100,"Sheboygan, WI",Cigna OAP,OP,WI,118047,118047,0,52.70,49.94,2.76,81.11,74.06,7.05,2303272,
43100,"Sheboygan, WI",SHP HMO NetworkX,PROF,WI,118047,118047,1,3.19,,,3.50,,,3100914,
43100,"Sheboygan, WI",Aetna Choice POS,OP,WI,118047,118047,0,57.89,54.04,3.85,78.34,71.26,7.08,2424666,
43100,"Sheboygan, WI",Cigna OAP,PROF,WI,118047,118047,0,54.75,49.12,5.63,76.96,80.16,-3.20,3184199,
43100,"Sheboygan, WI",Sanford Health Plan,PROF,WI,118047,118047,0,19.16,,,25.26,,,3184578,
43100,"Sheboygan, WI",UHC POS,OP,WI,118047,118047,0,42.39,48.67,-6.28,63.85,65.08,-1.23,2455741,
43100,"Sheboygan, WI",UHC PPO,OP,WI,118047,118047,0,42.15,48.03,-5.88,62.84,62.27,0.57,2414481,
43100,"Sheboygan, WI",Cigna HealthPartners,OP,WI,118047,118047,0,52.57,,,80.96,,,2279661,
43100,"Sheboygan, WI",Cigna PPO,OP,WI,118047,118047,0,50.11,47.54,2.57,70.49,63.75,6.74,2308864,
15260,"Brunswick-St. Simons, GA",UHC POS,PROF,GA,118524,118524,0,74.56,62.36,12.20,86.95,73.41,13.54,2477937,
15260,"Brunswick-St. Simons, GA",BCBS PPO,PROF,GA,118524,118524,0,75.34,73.24,2.10,88.72,89.33,-0.61,2375545,
15260,"Brunswick-St. Simons, GA",Anthem BCBS GA Blue Open Access POS,PROF,GA,118524,118524,0,73.61,,,90.17,,,2348568,
15260,"Brunswick-St. Simons, GA",Aetna Open Choice PPO,OP,GA,118524,118524,0,45.79,38.76,7.03,69.28,48.94,20.34,2033006,
15260,"Brunswick-St. Simons, GA",Aetna Choice POS,PROF,GA,118524,118524,0,84.84,81.28,3.56,94.17,91.71,2.46,2665191,
15260,"Brunswick-St. Simons, GA",Aetna Open Choice PPO,PROF,GA,118524,118524,0,81.43,79.83,1.60,93.60,90.25,3.35,2697884,
15260,"Brunswick-St. Simons, GA",UHC Choice POS Plus,OP,GA,118524,118524,0,46.22,40.85,5.37,70.43,67.51,2.92,1950784,
15260,"Brunswick-St. Simons, GA",Cigna LocalPlus,OP,GA,118524,118524,0,42.66,46.65,-3.99,70.03,69.89,0.14,2034216,
15260,"Brunswick-St. Simons, GA",UHC Choice POS Plus,PROF,GA,118524,118524,0,71.85,62.34,9.51,86.78,73.39,13.39,2444573,
15260,"Brunswick-St. Simons, GA",UHC PPO,PROF,GA,118524,118524,0,74.49,62.07,12.42,86.98,73.45,13.53,2476782,
15260,"Brunswick-St. Simons, GA",Cigna LocalPlus,PROF,GA,118524,118524,0,66.73,67.86,-1.13,78.94,82.64,-3.70,2356825,
15260,"Brunswick-St. Simons, GA",Cigna PPO,PROF,GA,118524,118524,0,66.25,68.37,-2.12,78.32,82.66,-4.34,2374846,
15260,"Brunswick-St. Simons, GA",Cigna OAP,PROF,GA,118524,118524,0,66.44,68.57,-2.13,78.24,82.43,-4.19,2375213,
15260,"Brunswick-St. Simons, GA",Anthem BCBS GA Blue High Performance,OP,GA,118524,118524,0,17.43,2.79,14.64,59.66,17.43,42.23,1913729,
15260,"Brunswick-St. Simons, GA",Aetna Choice POS,OP,GA,118524,118524,0,45.79,38.76,7.03,69.28,48.94,20.34,2033006,
15260,"Brunswick-St. Simons, GA",Cigna PPO,OP,GA,118524,118524,0,38.68,46.52,-7.84,67.93,68.66,-0.73,2052416,
15260,"Brunswick-St. Simons, GA",Anthem BCBS GA Blue Open Access POS,OP,GA,118524,118524,0,34.80,,,78.56,,,1950413,
15260,"Brunswick-St. Simons, GA",BCBS PPO,OP,GA,118524,118524,0,32.22,35.43,-3.21,73.64,49.85,23.79,1959459,
15260,"Brunswick-St. Simons, GA",UHC PPO,OP,GA,118524,118524,0,46.22,40.85,5.37,70.43,67.51,2.92,1950784,
15260,"Brunswick-St. Simons, GA",Anthem BCBS GA Blue High Performance,PROF,GA,118524,118524,0,72.44,66.08,6.36,86.38,79.48,6.90,2393121,
15260,"Brunswick-St. Simons, GA",Cigna OAP,OP,GA,118524,118524,0,38.68,46.38,-7.70,67.93,68.56,-0.63,2052416,
15260,"Brunswick-St. Simons, GA",UHC POS,OP,GA,118524,118524,0,46.22,40.85,5.37,70.43,67.51,2.92,1950784,
11020,"Altoona, PA",UPMC Total Advantage,PROF,PA,119541,119541,0,39.33,,,45.43,,,2193172,
11020,"Altoona, PA",Capital BC PA Traditional,OP,PA,119541,119541,0,9.39,0.00,9.39,18.63,0.00,18.63,1794275,
