row_grain,state,msa_id,msa_cbsa_name,carrier_plan_name,billing_class,setting_type,pos,presence_status,total_weighted_rate_base,total_weighted_rate_new,delta_total_weighted_rate,pct_change_total_weighted_rate,pct_carrier_mrf_spend_base,pct_carrier_mrf_spend_new,delta_pct_carrier_mrf,pct_hospital_mrf_spend_base,pct_hospital_mrf_spend_new,delta_pct_hospital_mrf,pct_imputed_spend_base,pct_imputed_spend_new,delta_pct_imputed,pct_greenyellow_base,pct_greenyellow_new,delta_pct_greenyellow,pct_red_base,pct_red_new,delta_pct_red,pct_missing_base,pct_missing_new,delta_pct_missing,spend_ratio_vs_bcbs_base,spend_ratio_vs_bcbs_new,delta_spend_ratio_vs_bcbs,n_rates_greenyellow_base,n_rates_greenyellow_new,n_msas_base,n_msas_new,n_states_in_msa_base,n_states_in_msa_new,is_multistate_msa_base,is_multistate_msa_new,is_multistate_msa,n_states_in_msa,review_label_base,review_label_new,supplementary_label_base,supplementary_label_new,label_changed,label_transition,flag_needs_review_base,flag_needs_review_new,flag_canonical_count_base,flag_canonical_count_new,review_direction,flag_big_spend_swing,flag_stoplight_swing,flag_source_swing,flag_label_changed,flag_appeared,flag_disappeared,flag_changed_any
MSA,LA,35020,"Natchez, MS-LA",BCBS PPO,institutional,inpatient,Inpatient,BOTH,1231173,1464482,233309,18.95,2.53,56.44,53.91,58.47,5.03,-53.44,39.01,38.53,-0.48,60.99,61.47,0.48,17.76,23.83,6.07,21.24,14.7,-6.54,1,1,0,735,988,1,1,2,2,true,true,true,2,Low Carrier MRF,High Red,clean,clean,1,Low Carrier MRF  ->  High Red,1,1,1,1,stable,1,0,1,1,0,0,1
MSA,LA,35020,"Natchez, MS-LA",Cigna OAP,institutional,inpatient,Inpatient,BOTH,1211382,1355978,144596,11.94,0,0,0,4.45,2.94,-1.51,95.55,97.06,1.51,4.45,2.94,-1.51,0.03,4.71,4.68,95.52,92.35,-3.17,0.9839,0.9259,-0.058,19,5,1,1,2,2,true,true,true,2,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,1,0,0,0,0,0,1
MSA,LA,35020,"Natchez, MS-LA",UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,1275542,1334611,59069,4.63,13.47,15.56,2.09,8.84,6.74,-2.1,77.68,77.7,0.02,22.32,22.3,-0.02,33.98,34.25,0.27,43.7,43.46,-0.24,1.036,0.9113,-0.1247,185,405,1,1,2,2,true,true,true,2,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35020,"Natchez, MS-LA",Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,1874219,1810712,-63507,-3.39,9.39,21.65,12.26,12.68,5.11,-7.57,77.94,73.24,-4.7,22.06,26.76,4.7,42.43,35.56,-6.87,35.5,37.68,2.18,1.0617,1.0236,-0.0381,738,1052,1,1,2,2,true,true,true,2,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,1,0,0,0,1
MSA,LA,35020,"Natchez, MS-LA",BCBS PPO,institutional,outpatient,Outpatient,BOTH,1765373,1769004,3631,0.21,24.43,24.71,0.28,10.23,8.08,-2.15,65.34,67.21,1.87,34.66,32.79,-1.87,45.91,45.48,-0.43,19.43,21.73,2.3,1,1,0,1896,2318,1,1,2,2,true,true,true,2,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35020,"Natchez, MS-LA",Cigna OAP,institutional,outpatient,Outpatient,BOTH,1737636,1777398,39762,2.29,3.36,2.89,-0.47,21.62,18.45,-3.17,75.01,78.66,3.65,24.99,21.34,-3.65,27.3,30.66,3.36,47.72,48,0.28,0.9843,1.0047,0.0204,560,1146,1,1,2,2,true,true,true,2,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35020,"Natchez, MS-LA",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,1699106,1776528,77422,4.56,8.18,14.12,5.94,12.24,15.45,3.21,79.58,70.43,-9.15,20.42,29.57,9.15,34.27,28.38,-5.89,45.32,42.05,-3.27,0.9625,1.0043,0.0418,1509,3314,1,1,2,2,true,true,true,2,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35020,"Natchez, MS-LA",Aetna Choice POS,professional,outpatient,Professional,BOTH,2268704,2427027,158323,6.98,74.92,80.84,5.92,0,0,0,25.08,19.16,-5.92,74.92,80.84,5.92,12.34,6.66,-5.68,12.74,12.49,-0.25,1.0175,1.041,0.0235,220865,257230,1,1,2,2,true,true,true,2,clean,clean,clean,Off vs Peers,0,,0,1,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35020,"Natchez, MS-LA",BCBS PPO,professional,outpatient,Professional,BOTH,2229655,2331377,101722,4.56,68.59,78.77,10.18,0,0,0,31.41,21.23,-10.18,68.59,78.77,10.18,8.87,5.27,-3.6,22.54,15.96,-6.58,1,1,0,122428,162644,1,1,2,2,true,true,true,2,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,1,0,0,0,1
MSA,LA,35020,"Natchez, MS-LA",Cigna OAP,professional,outpatient,Professional,BOTH,2059831,2158776,98945,4.8,67.77,67.97,0.2,0,0,0,32.23,32.03,-0.2,67.77,67.97,0.2,13.05,11.99,-1.06,19.19,20.03,0.84,0.9238,0.926,0.0022,62553,74850,1,1,2,2,true,true,true,2,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35020,"Natchez, MS-LA",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,2025681,2039510,13829,0.68,60.62,66.94,6.32,0,0,0,39.38,33.06,-6.32,60.62,66.94,6.32,7.86,15.67,7.81,31.52,17.39,-14.13,0.9085,0.8748,-0.0337,63409,140945,1,1,2,2,true,true,true,2,clean,clean,clean,"Off vs BCBS, Off vs Peers",0,,0,1,0,0,still_clean,0,1,0,0,0,0,1
MSA,LA,35060,"Natchitoches, LA",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,4883980,4994341,110361,2.26,44.63,47.21,2.58,15.35,11.06,-4.29,40.03,41.74,1.71,59.97,58.26,-1.71,18.01,10.96,-7.05,22.02,30.78,8.76,0.9459,1.0043,0.0584,184682,205397,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35060,"Natchitoches, LA",BCBS PPO,TOTAL,TOTAL,All,BOTH,5163454,4972855,-190599,-3.69,41.71,48.25,6.54,6.25,4.61,-1.64,52.04,47.14,-4.9,47.96,52.86,4.9,38.39,18.32,-20.07,13.65,28.82,15.17,1,1,0,165087,175934,1,1,1,1,false,false,false,1,High Red,Low Hospital MRF,clean,clean,1,High Red  ->  Low Hospital MRF,1,1,1,1,stable,0,1,0,1,0,0,1
MSA,LA,35060,"Natchitoches, LA",Cigna OAP,TOTAL,TOTAL,All,BOTH,5086375,4894374,-192001,-3.77,26.12,26.54,0.42,9.56,10.72,1.16,64.32,62.75,-1.57,35.68,37.25,1.57,12.18,13.52,1.34,52.14,49.23,-2.91,0.9851,0.9842,-0.0009,48909,52012,1,1,1,1,false,false,false,1,High Missing,clean,clean,clean,1,High Missing  ->  clean,1,0,1,0,improved,0,0,0,1,0,0,1
MSA,LA,35060,"Natchitoches, LA",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,5018124,4853521,-164603,-3.28,29.03,47.43,18.4,8.49,6.39,-2.1,62.48,46.18,-16.3,37.52,53.82,16.3,36.22,25.86,-10.36,26.26,20.32,-5.94,0.9719,0.976,0.0041,46007,93651,1,1,1,1,false,false,false,1,High Red,High Red,clean,clean,0,,1,1,1,1,stable,0,1,1,0,0,0,1
MSA,LA,35060,"Natchitoches, LA",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,815137,851760,36623,4.49,0,0,0,53.91,44.62,-9.29,46.1,55.38,9.28,53.91,44.62,-9.29,22.78,1.06,-21.72,23.31,54.32,31.01,0.656,0.8792,0.2232,586,540,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Red","Low Carrier MRF, High Missing","Off vs BCBS, Off vs Peers",Off vs BCBS,1,"Low Carrier MRF, High Red  ->  Low Carrier MRF, High Missing",1,1,2,2,stable,0,1,0,1,0,0,1
MSA,LA,35060,"Natchitoches, LA",BCBS PPO,institutional,inpatient,Inpatient,BOTH,1242542,968796,-273746,-22.03,26.62,46.46,19.84,0.88,5.58,4.7,72.5,47.96,-24.54,27.5,52.04,24.54,69.53,0.02,-69.51,2.97,47.94,44.97,1,1,0,250,537,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Red",clean,Off vs Peers,Off vs Peers,1,"Low Hospital MRF, High Red  ->  clean",1,1,2,0,improved,1,1,1,1,0,0,1
MSA,LA,35060,"Natchitoches, LA",Cigna OAP,institutional,inpatient,Inpatient,BOTH,1235346,881992,-353354,-28.6,0,0,0,0,0.29,0.29,100,99.71,-0.29,0,0.29,0.29,2.05,0,-2.05,97.95,99.71,1.76,0.9942,0.9104,-0.0838,0,6,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing","Off vs Peers, Sparse Sample",Sparse Sample,0,,1,1,3,3,stable,1,0,0,0,0,0,1
MSA,LA,35060,"Natchitoches, LA",UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,1222903,853081,-369822,-30.24,8.17,60.31,52.14,0.33,1.53,1.2,91.49,38.15,-53.34,8.51,61.85,53.34,90.89,37.29,-53.6,0.6,0.87,0.27,0.9842,0.8806,-0.1036,44,1938,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Red","Low Hospital MRF, High Red","Off vs Peers, Sparse Sample",Off vs BCBS,1,"Low Carrier MRF, Low Hospital MRF, High Red  ->  Low Hospital MRF, High Red",1,1,3,2,improved,1,1,1,1,0,0,1
MSA,LA,35060,"Natchitoches, LA",Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,2015141,1971507,-43634,-2.17,31.86,34.56,2.7,15.39,8.73,-6.66,52.75,56.71,3.96,47.25,43.29,-3.96,23.7,17.8,-5.9,29.05,38.91,9.86,1.0508,1.0407,-0.0101,946,937,1,1,1,1,false,false,false,1,High Red,clean,clean,clean,1,High Red  ->  clean,1,0,1,0,improved,0,0,0,1,0,0,1
MSA,LA,35060,"Natchitoches, LA",BCBS PPO,institutional,outpatient,Outpatient,BOTH,1917758,1894393,-23365,-1.22,20.54,20.27,-0.27,16.27,9.24,-7.03,63.19,70.49,7.3,36.81,29.51,-7.3,51.11,38.82,-12.29,12.08,31.67,19.59,1,1,0,826,819,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,1,0,0,0,0,1
MSA,LA,35060,"Natchitoches, LA",Cigna OAP,institutional,outpatient,Outpatient,BOTH,1955273,1987850,32577,1.67,5.17,5.66,0.49,24.88,26.26,1.38,69.95,68.08,-1.87,30.05,31.92,1.87,20.82,20.5,-0.32,49.12,47.58,-1.54,1.0196,1.0493,0.0297,524,551,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35060,"Natchitoches, LA",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,1859451,1964916,105465,5.67,7.99,17.09,9.1,22.71,15.12,-7.59,69.3,67.79,-1.51,30.7,32.21,1.51,31.74,34.25,2.51,37.57,33.54,-4.03,0.9696,1.0372,0.0676,789,2492,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35060,"Natchitoches, LA",Aetna Choice POS,professional,outpatient,Professional,BOTH,2053701,2171074,117373,5.72,74.87,77.21,2.34,0,0,0,25.13,22.79,-2.34,74.87,77.21,2.34,10.53,8.63,-1.9,14.6,14.16,-0.44,1.0252,1.0291,0.0039,183150,203920,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35060,"Natchitoches, LA",BCBS PPO,professional,outpatient,Professional,BOTH,2003154,2109665,106511,5.32,71.33,74.2,2.87,0,0,0,28.67,25.8,-2.87,71.33,74.2,2.87,6.9,8.32,1.42,21.77,17.48,-4.29,1,1,0,164011,174578,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35060,"Natchitoches, LA",Cigna OAP,professional,outpatient,Professional,BOTH,1895756,2024532,128776,6.79,64.74,58.6,-6.14,0,0,0,35.26,41.4,6.14,64.74,58.6,-6.14,9.86,12.55,2.69,25.4,28.85,3.45,0.9464,0.9596,0.0132,48385,51455,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35060,"Natchitoches, LA",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,1935769,2035524,99755,5.15,62.41,71.33,8.92,0,0,0,37.59,28.67,-8.92,62.41,71.33,8.92,5.98,12.97,6.99,31.61,15.71,-15.9,0.9664,0.9649,-0.0015,45174,89221,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,0,0,0,0,1
MSA,LA,35340,"New Iberia, LA",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,5207477,5280310,72833,1.4,45.25,47.6,2.35,0.55,1.38,0.83,54.2,51.02,-3.18,45.8,48.98,3.18,40.33,33.56,-6.77,13.87,17.46,3.59,1.013,1.0057,-0.0073,327752,386299,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35340,"New Iberia, LA",BCBS PPO,TOTAL,TOTAL,All,BOTH,5140659,5250213,109554,2.13,40.61,43.52,2.91,0.17,0.22,0.05,59.22,56.27,-2.95,40.78,43.73,2.95,46.31,43.78,-2.53,12.91,12.49,-0.42,1,1,0,363824,402531,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35340,"New Iberia, LA",Cigna OAP,TOTAL,TOTAL,All,BOTH,5071301,5134503,63202,1.25,32.71,31.92,-0.79,0.34,2.86,2.52,66.95,65.22,-1.73,33.05,34.78,1.73,14.18,11.27,-2.91,52.77,53.95,1.18,0.9865,0.978,-0.0085,99382,102522,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Missing","Low Hospital MRF, High Missing",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35340,"New Iberia, LA",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,5188353,5295460,107107,2.06,30.42,36.74,6.32,2.98,4.12,1.14,66.6,59.14,-7.46,33.4,40.86,7.46,9.31,8.24,-1.07,57.29,50.9,-6.39,1.0093,1.0086,-0.0007,70136,155267,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Missing","Low Hospital MRF, High Missing",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35340,"New Iberia, LA",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,1324009,1310188,-13821,-1.04,15.28,11.36,-3.92,1.18,4.92,3.74,83.54,83.72,0.18,16.46,16.28,-0.18,80.57,80.73,0.16,2.96,3,0.04,0.9981,0.9963,-0.0018,120,150,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Red","Low Carrier MRF, Low Hospital MRF, High Red",clean,clean,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,LA,35340,"New Iberia, LA",BCBS PPO,institutional,inpatient,Inpatient,BOTH,1326564,1315105,-11459,-0.86,3.69,3.37,-0.32,0.33,0.52,0.19,95.98,96.1,0.12,4.02,3.9,-0.12,92.72,92.68,-0.04,3.26,3.42,0.16,1,1,0,23,34,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Red","Low Carrier MRF, Low Hospital MRF, High Red",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,LA,35340,"New Iberia, LA",Cigna OAP,institutional,inpatient,Inpatient,BOTH,1339990,1329732,-10258,-0.77,0,0,0,0.28,10.22,9.94,99.72,89.78,-9.94,0.28,10.22,9.94,5.95,10.01,4.06,93.77,79.77,-14,1.0101,1.0111,0.001,1,74,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, High Missing",Sparse Sample,Sparse Sample,1,"Low Carrier MRF, Low Hospital MRF, High Missing  ->  Low Carrier MRF, High Missing",1,1,3,2,improved,0,1,0,1,0,0,1
MSA,LA,35340,"New Iberia, LA",UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,1355341,1339067,-16274,-1.2,0,0.25,0.25,10.48,15.33,4.85,89.52,84.42,-5.1,10.48,15.58,5.1,8.94,8.6,-0.34,80.58,75.81,-4.77,1.0217,1.0182,-0.0035,32,104,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Missing","Low Carrier MRF, High Missing",Sparse Sample,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35340,"New Iberia, LA",Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,1872815,1855597,-17218,-0.92,31.89,31.33,-0.56,0.69,0.45,-0.24,67.42,68.22,0.8,32.58,31.78,-0.8,44.83,34.45,-10.38,22.59,33.76,11.17,1.0207,1.0025,-0.0182,838,504,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,1,0,0,0,0,1
MSA,LA,35340,"New Iberia, LA",BCBS PPO,institutional,outpatient,Outpatient,BOTH,1834826,1850902,16076,0.88,32.68,31.64,-1.04,0.24,0.24,0,67.08,68.12,1.04,32.92,31.88,-1.04,54.45,54.75,0.3,12.63,13.37,0.74,1,1,0,2464,2925,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35340,"New Iberia, LA",Cigna OAP,institutional,outpatient,Outpatient,BOTH,1842399,1842290,-109,-0.01,20.99,14.28,-6.71,0.74,0.6,-0.14,78.27,85.12,6.85,21.73,14.88,-6.85,25.52,17.09,-8.43,52.75,68.03,15.28,1.0041,0.9953,-0.0088,722,666,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Red, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",clean,clean,1,"Low Carrier MRF, Low Hospital MRF, High Red, High Missing  ->  Low Carrier MRF, Low Hospital MRF, High Missing",1,1,4,3,improved,0,1,0,1,0,0,1
MSA,LA,35340,"New Iberia, LA",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,1844376,1849662,5286,0.29,13.05,16.15,3.1,0.69,0.69,0,86.26,83.16,-3.1,13.74,16.84,3.1,12.64,9.57,-3.07,73.62,73.59,-0.03,1.0052,0.9993,-0.0059,1546,2862,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",clean,clean,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,LA,35340,"New Iberia, LA",Aetna Choice POS,professional,outpatient,Professional,BOTH,2010652,2114525,103873,5.17,77.42,84.34,6.92,0,0,0,22.58,15.66,-6.92,77.42,84.34,6.92,9.63,3.55,-6.08,12.94,12.1,-0.84,1.0159,1.0145,-0.0014,326794,385645,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35340,"New Iberia, LA",BCBS PPO,professional,outpatient,Professional,BOTH,1979269,2084206,104937,5.3,72.71,79.4,6.69,0,0,0,27.29,20.6,-6.69,72.71,79.4,6.69,7.66,3.18,-4.48,19.63,17.42,-2.21,1,1,0,361337,399572,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35340,"New Iberia, LA",Cigna OAP,professional,outpatient,Professional,BOTH,1888913,1962481,73568,3.89,67.35,70.1,2.75,0,0,0,32.65,29.9,-2.75,67.35,70.1,2.75,8.96,6.67,-2.29,23.7,23.24,-0.46,0.9543,0.9416,-0.0127,98659,101782,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35340,"New Iberia, LA",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,1988636,2106732,118096,5.94,67.26,78.01,10.75,0,0,0,32.74,21.99,-10.75,67.26,78.01,10.75,6.47,6.85,0.38,26.27,15.13,-11.14,1.0047,1.0108,0.0061,68558,152301,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,1,0,0,0,1
MSA,LA,35380,"New Orleans-Metairie, LA",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,4988808,5198598,209790,4.21,65.9,72.58,6.68,16.78,14.13,-2.65,17.33,13.29,-4.04,82.67,86.71,4.04,8.78,6.63,-2.15,8.55,6.66,-1.89,1.0172,1.0244,0.0072,6736020,6948669,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35380,"New Orleans-Metairie, LA",BCBS PPO,TOTAL,TOTAL,All,BOTH,4904363,5074750,170387,3.47,65.56,67.4,1.84,6.53,6.67,0.14,27.91,25.93,-1.98,72.09,74.07,1.98,16.11,15.72,-0.39,11.8,10.22,-1.58,1,1,0,6357450,6643664,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35380,"New Orleans-Metairie, LA",Cigna OAP,TOTAL,TOTAL,All,BOTH,5002558,5140469,137911,2.76,47.53,50.02,2.49,20.31,18.78,-1.53,32.16,31.2,-0.96,67.84,68.8,0.96,14.07,14.13,0.06,18.09,17.07,-1.02,1.02,1.013,-0.007,825955,849115,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35380,"New Orleans-Metairie, LA",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,5210962,5312993,102031,1.96,53.5,60.56,7.06,7.84,4.7,-3.14,38.66,34.73,-3.93,61.34,65.27,3.93,15.68,15.2,-0.48,22.98,19.53,-3.45,1.0625,1.0469,-0.0156,455372,1300685,1,1,1,1,false,false,false,1,clean,Low Hospital MRF,clean,clean,1,clean  ->  Low Hospital MRF,0,1,0,1,regressed,0,0,0,1,0,0,1
MSA,LA,35380,"New Orleans-Metairie, LA",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,968755,1003936,35181,3.63,43.59,47.9,4.31,53.67,49.8,-3.87,2.74,2.31,-0.43,97.26,97.69,0.43,2.07,1.47,-0.6,0.67,0.84,0.17,1.0369,1.0176,-0.0193,5844,4048,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35380,"New Orleans-Metairie, LA",BCBS PPO,institutional,inpatient,Inpatient,BOTH,934311,986540,52229,5.59,79.46,83.94,4.48,11.93,7.51,-4.42,8.6,8.55,-0.05,91.4,91.45,0.05,4.99,5.58,0.59,3.61,2.97,-0.64,1,1,0,7148,7632,1,1,1,1,false,false,false,1,clean,clean,Off vs Peers,clean,0,,1,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,LA,35380,"New Orleans-Metairie, LA",Cigna OAP,institutional,inpatient,Inpatient,BOTH,1008903,1034563,25660,2.54,53.7,67.4,13.7,28.91,27.14,-1.77,17.4,5.45,-11.95,82.6,94.55,11.95,0,0.21,0.21,17.4,5.25,-12.15,1.0798,1.0487,-0.0311,1895,3340,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,1,0,0,0,1
MSA,LA,35380,"New Orleans-Metairie, LA",UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,1142356,1108950,-33406,-2.92,87.33,96.5,9.17,11.04,0,-11.04,1.63,3.5,1.87,98.37,96.5,-1.87,1.3,0.87,-0.43,0.34,2.64,2.3,1.2227,1.1241,-0.0986,9922,10408,1,1,1,1,false,false,false,1,clean,Low Hospital MRF,"Off vs BCBS, Off vs Peers",Off vs BCBS,1,clean  ->  Low Hospital MRF,1,1,0,1,regressed,0,0,1,1,0,0,1
MSA,LA,35380,"New Orleans-Metairie, LA",Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,1925620,1988566,62946,3.27,57.21,69.27,12.06,16.47,11.8,-4.67,26.32,18.94,-7.38,73.68,81.06,7.38,14.24,11.7,-2.54,12.08,7.24,-4.84,1.0339,1.0546,0.0207,12941,17746,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,1,0,0,0,1
MSA,LA,35380,"New Orleans-Metairie, LA",BCBS PPO,institutional,outpatient,Outpatient,BOTH,1862480,1885596,23116,1.24,43.91,40.51,-3.4,11.21,14.03,2.82,44.87,45.46,0.59,55.13,54.54,-0.59,34.24,35.55,1.31,10.63,9.91,-0.72,1,1,0,21135,22423,1,1,1,1,false,false,false,1,High Red,High Red,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,LA,35380,"New Orleans-Metairie, LA",Cigna OAP,institutional,outpatient,Outpatient,BOTH,1941365,1936259,-5106,-0.26,14.57,11.31,-3.26,37.3,35.35,-1.95,48.13,53.34,5.21,51.87,46.66,-5.21,28.97,32.06,3.09,19.16,21.27,2.11,1.0424,1.0269,-0.0155,10550,9750,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35380,"New Orleans-Metairie, LA",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,1929448,1933597,4149,0.22,21.28,19.65,-1.63,14.65,12.92,-1.73,64.06,67.43,3.37,35.94,32.57,-3.37,37.1,37.15,0.05,26.96,30.28,3.32,1.036,1.0255,-0.0105,23454,19094,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,LA,35380,"New Orleans-Metairie, LA",Aetna Choice POS,professional,outpatient,Professional,BOTH,2094433,2206096,111663,5.33,84.2,86.8,2.6,0,0,0,15.8,13.21,-2.59,84.2,86.79,2.59,6.85,4.41,-2.44,8.95,8.79,-0.16,0.9938,1.0016,0.0078,6717235,6926875,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
