msa_cbsa_name,carrier_plan_name,v5_spend_per_1k,v5_rate_rank,v6_spend_per_1k,v6_rate_rank,v7_spend_per_1k,v7_rate_rank
"Terre Haute, IN MSA",UHC PPO,,,5548214.0,3,5765812.0,3
"Texarkana, TX-Texarkana, AR MSA",Aetna Choice POS,5708612.0,5,5552487.0,2,6203405.0,8
"Texarkana, TX-Texarkana, AR MSA",Aetna Open Choice PPO,5715052.0,6,5551840.0,1,6205013.0,9
"Texarkana, TX-Texarkana, AR MSA",BCBS PPO,5463986.0,1,5587849.0,3,5965825.0,4
"Texarkana, TX-Texarkana, AR MSA",Cigna LocalPlus,,,5656937.0,9,6030244.0,7
"Texarkana, TX-Texarkana, AR MSA",Cigna OAP,5522414.0,2,5631995.0,7,6029970.0,6
"Texarkana, TX-Texarkana, AR MSA",Cigna PPO,5525553.0,3,5649776.0,8,6025224.0,5
"Texarkana, TX-Texarkana, AR MSA",UHC Choice POS Plus,,,5618201.0,5,5931639.0,2
"Texarkana, TX-Texarkana, AR MSA",UHC POS,5642165.0,4,5618012.0,4,5930797.0,1
"Texarkana, TX-Texarkana, AR MSA",UHC PPO,,,5619964.0,6,5933250.0,3
"Toledo, OH MSA",Aetna Choice POS,5538119.0,5,5150683.0,2,5920891.0,9
"Toledo, OH MSA",Aetna Open Choice PPO,5536226.0,4,5169082.0,3,5765953.0,5
"Toledo, OH MSA",BCBS PPO,5468439.0,1,5073959.0,1,5593272.0,1
"Toledo, OH MSA",Cigna LocalPlus,,,5190852.0,6,5618153.0,4
"Toledo, OH MSA",Cigna OAP,5489388.0,2,5182089.0,5,5596342.0,3
"Toledo, OH MSA",Cigna PPO,5523905.0,3,5177330.0,4,5596260.0,2
"Toledo, OH MSA",UHC Choice POS Plus,,,5389116.0,7,5807404.0,7
"Toledo, OH MSA",UHC POS,5709328.0,6,5390010.0,8,5804960.0,6
"Toledo, OH MSA",UHC PPO,,,5392570.0,9,5807615.0,8
"Topeka, KS MSA",Aetna Choice POS,5004059.0,1,4996315.0,1,5486868.0,1
"Topeka, KS MSA",Aetna Open Choice PPO,5005317.0,2,4999880.0,2,5489095.0,2
"Topeka, KS MSA",BCBS PPO,5188956.0,3,5110075.0,3,5745494.0,6
"Topeka, KS MSA",Cigna LocalPlus,,,5200927.0,4,5683518.0,3
"Topeka, KS MSA",Cigna OAP,5451144.0,4,5249130.0,6,5730190.0,4
"Topeka, KS MSA",Cigna PPO,5452928.0,5,5248012.0,5,5732738.0,5
"Topeka, KS MSA",UHC Choice POS Plus,,,5381465.0,7,5842809.0,7
"Topeka, KS MSA",UHC POS,5555613.0,6,5381518.0,8,5843659.0,8
"Topeka, KS MSA",UHC PPO,,,5395711.0,9,5851857.0,9
"Trenton-Ewing, NJ MSA",Aetna Choice POS,6492665.0,6,6304752.0,9,6640753.0,8
"Trenton-Ewing, NJ MSA",Aetna Open Choice PPO,6248853.0,5,6266674.0,8,6642760.0,9
"Trenton-Ewing, NJ MSA",BCBS PPO,6120127.0,1,5968037.0,5,6283768.0,2
"Trenton-Ewing, NJ MSA",Cigna LocalPlus,,,5747658.0,1,6057203.0,1
"Trenton-Ewing, NJ MSA",Cigna OAP,6162290.0,2,5990898.0,6,6309309.0,3
"Trenton-Ewing, NJ MSA",Cigna PPO,6230424.0,4,6038199.0,7,6348977.0,5
"Trenton-Ewing, NJ MSA",UHC Choice POS Plus,,,5945683.0,2,6345793.0,4
"Trenton-Ewing, NJ MSA",UHC POS,6193540.0,3,5961613.0,3,6360638.0,6
"Trenton-Ewing, NJ MSA",UHC PPO,,,5966936.0,4,6362676.0,7
"Tucson, AZ MSA",Aetna Choice POS,5531449.0,5,5133803.0,6,5737371.0,6
"Tucson, AZ MSA",Aetna Open Choice PPO,5491474.0,4,5125989.0,5,5736652.0,5
"Tucson, AZ MSA",BCBS PPO,5105450.0,1,4813318.0,1,5327291.0,1
"Tucson, AZ MSA",Cigna LocalPlus,,,4884532.0,2,5355684.0,2
"Tucson, AZ MSA",Cigna OAP,5416144.0,2,5059268.0,3,5470723.0,3
"Tucson, AZ MSA",Cigna PPO,5438349.0,3,5072072.0,4,5480733.0,4
"Tucson, AZ MSA",UHC Choice POS Plus,,,5250504.0,8,5767984.0,8
"Tucson, AZ MSA",UHC POS,5617689.0,6,5249243.0,7,5767468.0,7
"Tucson, AZ MSA",UHC PPO,,,5312634.0,9,5841109.0,9
"Tulsa, OK MSA",Aetna Choice POS,5229930.0,2,4966987.0,1,5480082.0,1
"Tulsa, OK MSA",Aetna Open Choice PPO,5229629.0,1,4967003.0,2,5480260.0,2
"Tulsa, OK MSA",BCBS PPO,5408488.0,5,5271715.0,9,5764729.0,9
"Tulsa, OK MSA",Cigna LocalPlus,,,5028762.0,3,5518794.0,3
"Tulsa, OK MSA",Cigna OAP,5401095.0,4,5047095.0,4,5533264.0,4
"Tulsa, OK MSA",Cigna PPO,5416445.0,6,5050669.0,5,5533973.0,5
"Tulsa, OK MSA",UHC Choice POS Plus,,,5204500.0,7,5551256.0,8
"Tulsa, OK MSA",UHC POS,5381599.0,3,5204144.0,6,5550004.0,7
"Tulsa, OK MSA",UHC PPO,,,5214932.0,8,5545688.0,6
"Tuscaloosa, AL MSA",Aetna Choice POS,4642438.0,4,4631752.0,8,5275907.0,8
"Tuscaloosa, AL MSA",Aetna Open Choice PPO,4642403.0,3,4632139.0,9,5276032.0,9
"Tuscaloosa, AL MSA",BCBS PPO,4515214.0,1,4590739.0,7,5271681.0,7
"Tuscaloosa, AL MSA",Cigna LocalPlus,,,4453554.0,2,5128637.0,1
"Tuscaloosa, AL MSA",Cigna OAP,4645487.0,5,4454961.0,3,5133493.0,2
"Tuscaloosa, AL MSA",Cigna PPO,4651166.0,6,4444629.0,1,5134223.0,3
"Tuscaloosa, AL MSA",UHC Choice POS Plus,,,4492941.0,5,5196657.0,5
"Tuscaloosa, AL MSA",UHC POS,4574802.0,2,4491642.0,4,5190043.0,4
"Tuscaloosa, AL MSA",UHC PPO,,,4494910.0,6,5199369.0,6
"Tyler, TX MSA",Aetna Choice POS,5840882.0,6,5088240.0,3,5720799.0,8
"Tyler, TX MSA",Aetna Open Choice PPO,5839948.0,5,5091163.0,6,5722351.0,9
"Tyler, TX MSA",BCBS PPO,5406356.0,1,4939437.0,2,5520423.0,2
"Tyler, TX MSA",Cigna LocalPlus,,,5110713.0,9,5632346.0,7
"Tyler, TX MSA",Cigna OAP,5630294.0,4,5106826.0,8,5627793.0,6
"Tyler, TX MSA",Cigna PPO,5441213.0,2,4921043.0,1,5369325.0,1
"Tyler, TX MSA",UHC Choice POS Plus,,,5090207.0,4,5580651.0,3
"Tyler, TX MSA",UHC POS,5511158.0,3,5090777.0,5,5583223.0,4
"Tyler, TX MSA",UHC PPO,,,5096241.0,7,5596040.0,5
UT NONMETROPOLITAN AREA,Aetna Choice POS,5896513.0,6,5732996.0,7,6131618.0,6
UT NONMETROPOLITAN AREA,Aetna Open Choice PPO,5714931.0,1,5534252.0,1,5915494.0,1
UT NONMETROPOLITAN AREA,BCBS PPO,5796584.0,4,5746912.0,8,6171326.0,7
UT NONMETROPOLITAN AREA,Cigna LocalPlus,,,5776399.0,9,6209877.0,9
UT NONMETROPOLITAN AREA,Cigna OAP,5889557.0,5,5724268.0,6,6175729.0,8
UT NONMETROPOLITAN AREA,Cigna PPO,5756882.0,2,5579906.0,2,6022973.0,2
UT NONMETROPOLITAN AREA,UHC Choice POS Plus,,,5704244.0,5,6126793.0,5
UT NONMETROPOLITAN AREA,UHC POS,5779926.0,3,5702151.0,4,6126493.0,4
UT NONMETROPOLITAN AREA,UHC PPO,,,5641866.0,3,6053085.0,3
"Utica-Rome, NY MSA",Aetna Choice POS,5366769.0,2,5137356.0,1,5786877.0,2
"Utica-Rome, NY MSA",Aetna Open Choice PPO,5371085.0,3,5138722.0,2,5787921.0,3
"Utica-Rome, NY MSA",Anthem BCBS NY Empire PPO,159312.0,1,5219621.0,6,5721691.0,1
"Utica-Rome, NY MSA",BCBS PPO,5492634.0,6,5313853.0,10,5868520.0,7
"Utica-Rome, NY MSA",Cigna LocalPlus,,,5189429.0,4,5829741.0,4
"Utica-Rome, NY MSA",Cigna OAP,5476250.0,5,5191200.0,5,5847328.0,5
"Utica-Rome, NY MSA",Cigna PPO,5476091.0,4,5187171.0,3,5847576.0,6
"Utica-Rome, NY MSA",UHC Choice POS Plus,,,5270573.0,8,5920524.0,9
"Utica-Rome, NY MSA",UHC POS,5517999.0,7,5271006.0,9,5924661.0,10
"Utica-Rome, NY MSA",UHC PPO,,,5251786.0,7,5901772.0,8
VA NONMETROPOLITAN AREA,Aetna Choice POS,5647978.0,4,5303220.0,1,5846535.0,4
VA NONMETROPOLITAN AREA,Aetna Open Choice PPO,5630992.0,2,5357109.0,2,5881585.0,5
VA NONMETROPOLITAN AREA,BCBS PPO,5728277.0,6,5459777.0,3,5956755.0,8
VA NONMETROPOLITAN AREA,Cigna LocalPlus,,,5544099.0,5,5775402.0,1
VA NONMETROPOLITAN AREA,Cigna OAP,5635739.0,3,5561907.0,8,5781288.0,2
VA NONMETROPOLITAN AREA,Cigna PPO,5621691.0,1,5539639.0,4,5833878.0,3
VA NONMETROPOLITAN AREA,UHC Choice POS Plus,,,5547166.0,6,5936466.0,6
VA NONMETROPOLITAN AREA,UHC POS,5702801.0,5,5549721.0,7,5942890.0,7
VA NONMETROPOLITAN AREA,UHC PPO,,,5724410.0,9,6067032.0,9
VT NONMETROPOLITAN AREA,Aetna Choice POS,5760321.0,2,5910412.0,1,6173753.0,2
VT NONMETROPOLITAN AREA,Aetna Open Choice PPO,5752987.0,1,5929777.0,2,6177253.0,3
VT NONMETROPOLITAN AREA,BCBS PPO,6168818.0,6,6118545.0,5,6324563.0,6
VT NONMETROPOLITAN AREA,Cigna LocalPlus,,,6135584.0,6,6146822.0,1
VT NONMETROPOLITAN AREA,Cigna OAP,5821980.0,4,5979949.0,3,6185740.0,5
VT NONMETROPOLITAN AREA,Cigna PPO,5814401.0,3,5992252.0,4,6182693.0,4
VT NONMETROPOLITAN AREA,UHC Choice POS Plus,,,6344533.0,7,6541522.0,7
VT NONMETROPOLITAN AREA,UHC POS,6122408.0,5,6392635.0,8,6586004.0,8
VT NONMETROPOLITAN AREA,UHC PPO,,,6395925.0,9,6589146.0,9
"Valdosta, GA MSA",Aetna Choice POS,6017057.0,4,5760746.0,5,6083695.0,6
"Valdosta, GA MSA",Aetna Open Choice PPO,6018516.0,5,5765321.0,6,6081940.0,5
"Valdosta, GA MSA",BCBS PPO,5784755.0,1,5481383.0,1,5869953.0,1
"Valdosta, GA MSA",Cigna LocalPlus,,,5550397.0,4,6009188.0,4
"Valdosta, GA MSA",Cigna OAP,5866854.0,2,5545957.0,2,6004147.0,2
"Valdosta, GA MSA",Cigna PPO,5883974.0,3,5549521.0,3,6006678.0,3
"Valdosta, GA MSA",UHC Choice POS Plus,,,5777893.0,7,6377540.0,8
"Valdosta, GA MSA",UHC POS,6058842.0,6,5784623.0,8,6371740.0,7
"Valdosta, GA MSA",UHC PPO,,,5787943.0,9,6377816.0,9
"Vallejo-Fairfield, CA MSA",Aetna Choice POS,6865336.0,1,7563627.0,10,7385218.0,10
"Vallejo-Fairfield, CA MSA",Aetna Open Choice PPO,6867733.0,2,7555503.0,9,7378962.0,9
"Vallejo-Fairfield, CA MSA",BCBS PPO,7216290.0,7,7341160.0,8,7125860.0,3
"Vallejo-Fairfield, CA MSA",BS CA Blue Shield Preferred Network,7092711.0,6,7265876.0,3,7197109.0,7
"Vallejo-Fairfield, CA MSA",Cigna LocalPlus,,,6771862.0,1,6780717.0,1
"Vallejo-Fairfield, CA MSA",Cigna OAP,7029406.0,3,7277546.0,6,7133090.0,5
"Vallejo-Fairfield, CA MSA",Cigna PPO,7034390.0,4,7274467.0,5,7127469.0,4
"Vallejo-Fairfield, CA MSA",UHC Choice POS Plus,,,7270583.0,4,7199398.0,8
"Vallejo-Fairfield, CA MSA",UHC POS,7040403.0,5,7279444.0,7,7180644.0,6
"Vallejo-Fairfield, CA MSA",UHC PPO,,,7218094.0,2,7092251.0,2
"Victoria, TX MSA",Aetna Choice POS,5242026.0,5,5046969.0,5,5809815.0,3
"Victoria, TX MSA",Aetna Open Choice PPO,5236629.0,4,5056920.0,9,5809613.0,2
"Victoria, TX MSA",BCBS PPO,5156658.0,1,4990747.0,1,5740258.0,1
"Victoria, TX MSA",Cigna LocalPlus,,,5031577.0,2,5811022.0,4
"Victoria, TX MSA",Cigna OAP,5228060.0,3,5036920.0,3,5813611.0,5
"Victoria, TX MSA",Cigna PPO,5226661.0,2,5043261.0,4,5817450.0,6
"Victoria, TX MSA",UHC Choice POS Plus,,,5048729.0,6,5858295.0,7
"Victoria, TX MSA",UHC POS,5269856.0,6,5049635.0,7,5860194.0,8
"Victoria, TX MSA",UHC PPO,,,5050912.0,8,5862278.0,9
"Vineland-Millville-Bridgeton, NJ MSA",Aetna Choice POS,6455714.0,5,6304188.0,5,6582380.0,2
"Vineland-Millville-Bridgeton, NJ MSA",Aetna Open Choice PPO,6389473.0,3,6241482.0,4,6582613.0,3
"Vineland-Millville-Bridgeton, NJ MSA",BCBS PPO,6808498.0,6,6700365.0,9,7091792.0,9
"Vineland-Millville-Bridgeton, NJ MSA",Cigna LocalPlus,,,6361756.0,6,6564956.0,1
"Vineland-Millville-Bridgeton, NJ MSA",Cigna OAP,6340056.0,1,6409135.0,8,6610768.0,4
"Vineland-Millville-Bridgeton, NJ MSA",Cigna PPO,6350661.0,2,6408702.0,7,6611192.0,5
"Vineland-Millville-Bridgeton, NJ MSA",UHC Choice POS Plus,,,6198232.0,3,6659096.0,7
"Vineland-Millville-Bridgeton, NJ MSA",UHC POS,6412640.0,4,6184966.0,1,6660269.0,8
"Vineland-Millville-Bridgeton, NJ MSA",UHC PPO,,,6186943.0,2,6658353.0,6
"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Aetna Choice POS,6223197.0,4,5653313.0,2,6292735.0,5
"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Aetna Open Choice PPO,6191114.0,3,5646048.0,1,6291118.0,4
"Virginia Beach-Norfolk-Newport News, VA-NC MSA",BCBS PPO,6393074.0,5,6210865.0,6,6520784.0,6
"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Cigna LocalPlus,,,5947992.0,5,6152858.0,2
"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Cigna OAP,6097399.0,1,5920862.0,3,6148384.0,1
"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Cigna PPO,6112330.0,2,5920862.0,3,6192656.0,3
"Virginia Beach-Norfolk-Newport News, VA-NC MSA",UHC Choice POS Plus,,,6247218.0,7,6536643.0,7
"Virginia Beach-Norfolk-Newport News, VA-NC MSA",UHC POS,6436555.0,6,6249786.0,8,6537729.0,8
"Virginia Beach-Norfolk-Newport News, VA-NC MSA",UHC PPO,,,6400268.0,9,6592720.0,9
"Visalia-Porterville, CA MSA",Aetna Choice POS,6205736.0,4,6021416.0,2,6649415.0,10
"Visalia-Porterville, CA MSA",Aetna Open Choice PPO,6205653.0,3,6020376.0,1,6649303.0,9
"Visalia-Porterville, CA MSA",BCBS PPO,6465112.0,7,6174837.0,10,6644950.0,8
"Visalia-Porterville, CA MSA",BS CA Blue Shield Preferred Network,6188697.0,1,6072995.0,7,6499155.0,4
"Visalia-Porterville, CA MSA",Cigna LocalPlus,,,6057107.0,6,6543849.0,7
"Visalia-Porterville, CA MSA",Cigna OAP,6200155.0,2,6056619.0,5,6541440.0,6
"Visalia-Porterville, CA MSA",Cigna PPO,6211886.0,5,6088901.0,9,6536255.0,5
"Visalia-Porterville, CA MSA",UHC Choice POS Plus,,,6050693.0,4,6463809.0,2
"Visalia-Porterville, CA MSA",UHC POS,6247119.0,6,6050657.0,3,6455547.0,1
"Visalia-Porterville, CA MSA",UHC PPO,,,6079254.0,8,6475309.0,3
WA NONMETROPOLITAN AREA,Aetna Choice POS,6285124.0,5,6213807.0,4,6321158.0,8
WA NONMETROPOLITAN AREA,Aetna Open Choice PPO,6282811.0,4,6297661.0,8,6320290.0,7
WA NONMETROPOLITAN AREA,BCBS PPO,6248691.0,3,6220690.0,5,6392079.0,9
WA NONMETROPOLITAN AREA,Cigna LocalPlus,,,5923574.0,1,6135520.0,1
WA NONMETROPOLITAN AREA,Cigna OAP,6210881.0,1,6018510.0,3,6217704.0,5
WA NONMETROPOLITAN AREA,Cigna PPO,6219300.0,2,6018392.0,2,6217229.0,4
WA NONMETROPOLITAN AREA,UHC Choice POS Plus,,,6236591.0,7,6213934.0,3
WA NONMETROPOLITAN AREA,UHC POS,6326448.0,6,6220707.0,6,6212502.0,2
WA NONMETROPOLITAN AREA,UHC PPO,,,6341468.0,9,6312572.0,6
WI NONMETROPOLITAN AREA,Aetna Choice POS,7025652.0,1,7324801.0,6,6911795.0,2
WI NONMETROPOLITAN AREA,Aetna Open Choice PPO,7111783.0,2,7330305.0,7,6907137.0,1
WI NONMETROPOLITAN AREA,BCBS PPO,7475007.0,6,7507995.0,8,7171831.0,6
WI NONMETROPOLITAN AREA,Cigna LocalPlus,,,7517608.0,9,7271732.0,9
WI NONMETROPOLITAN AREA,Cigna OAP,7384008.0,5,7239880.0,3,7092715.0,5
WI NONMETROPOLITAN AREA,Cigna PPO,7314582.0,4,7068476.0,1,6927945.0,3
WI NONMETROPOLITAN AREA,UHC Choice POS Plus,,,7250830.0,5,7176064.0,7
WI NONMETROPOLITAN AREA,UHC POS,7284242.0,3,7246221.0,4,7213994.0,8
WI NONMETROPOLITAN AREA,UHC PPO,,,7084426.0,2,7068813.0,4
WV NONMETROPOLITAN AREA,Aetna Choice POS,5669300.0,4,5456011.0,1,5855220.0,2
WV NONMETROPOLITAN AREA,Aetna Open Choice PPO,5670099.0,5,5457914.0,2,5854760.0,1
WV NONMETROPOLITAN AREA,BCBS PPO,5698811.0,6,5727267.0,6,6329180.0,9
WV NONMETROPOLITAN AREA,Cigna LocalPlus,,,5742677.0,9,6213107.0,8
WV NONMETROPOLITAN AREA,Cigna OAP,5568474.0,2,5741283.0,8,6205462.0,7
WV NONMETROPOLITAN AREA,Cigna PPO,5566044.0,1,5731272.0,7,6201518.0,6
WV NONMETROPOLITAN AREA,UHC Choice POS Plus,,,5594837.0,4,6131874.0,4
WV NONMETROPOLITAN AREA,UHC POS,5625112.0,3,5590212.0,3,6127248.0,3
WV NONMETROPOLITAN AREA,UHC PPO,,,5601784.0,5,6142577.0,5
WY NONMETROPOLITAN AREA,Aetna Choice POS,6809668.0,1,7039981.0,5,7144384.0,4
WY NONMETROPOLITAN AREA,Aetna Open Choice PPO,6811739.0,2,7039727.0,4,7145336.0,5
WY NONMETROPOLITAN AREA,BCBS PPO,7181448.0,6,7231243.0,9,7342011.0,9
WY NONMETROPOLITAN AREA,Cigna LocalPlus,,,6943533.0,1,7101159.0,3
WY NONMETROPOLITAN AREA,Cigna OAP,6949168.0,3,6967249.0,3,7086360.0,1
WY NONMETROPOLITAN AREA,Cigna PPO,6949871.0,4,6959815.0,2,7086364.0,2
WY NONMETROPOLITAN AREA,UHC Choice POS Plus,,,7084472.0,8,7148902.0,6
WY NONMETROPOLITAN AREA,UHC POS,7107572.0,5,7075735.0,7,7156420.0,8
WY NONMETROPOLITAN AREA,UHC PPO,,,7075577.0,6,7149647.0,7
"Waco, TX MSA",Aetna Choice POS,5869702.0,2,5426043.0,7,5565608.0,2
"Waco, TX MSA",Aetna Open Choice PPO,5869777.0,3,5425594.0,6,5566187.0,3
"Waco, TX MSA",BCBS PPO,5835649.0,1,5274723.0,1,5529368.0,1
"Waco, TX MSA",Cigna LocalPlus,,,5403944.0,5,5651482.0,7
"Waco, TX MSA",Cigna OAP,6030691.0,5,5459839.0,8,5689758.0,8
"Waco, TX MSA",Cigna PPO,6037458.0,6,5463935.0,9,5694604.0,9
"Waco, TX MSA",UHC Choice POS Plus,,,5367126.0,4,5618792.0,5
"Waco, TX MSA",UHC POS,5901721.0,4,5352771.0,2,5633092.0,6
"Waco, TX MSA",UHC PPO,,,5353190.0,3,5603437.0,4
"Warner Robins, GA MSA",Aetna Choice POS,5782625.0,1,5528816.0,3,6147029.0,8
"Warner Robins, GA MSA",Aetna Open Choice PPO,5823176.0,3,5499374.0,2,6193417.0,9
"Warner Robins, GA MSA",BCBS PPO,5847723.0,4,5481981.0,1,5908512.0,1
"Warner Robins, GA MSA",Cigna LocalPlus,,,5563162.0,4,6025815.0,2
"Warner Robins, GA MSA",Cigna OAP,5907586.0,5,5636565.0,7,6096711.0,7
"Warner Robins, GA MSA",Cigna PPO,5944816.0,6,5654939.0,9,6096428.0,6
"Warner Robins, GA MSA",UHC Choice POS Plus,,,5634099.0,6,6030160.0,3
"Warner Robins, GA MSA",UHC POS,5819024.0,2,5637282.0,8,6052948.0,5
"Warner Robins, GA MSA",UHC PPO,,,5620353.0,5,6036775.0,4
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",Aetna Choice POS,6271881.0,6,5727327.0,5,6190040.0,8
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",Aetna Open Choice PPO,6291919.0,7,5728967.0,6,6190100.0,9
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",Anthem BCBS VA KeyCare PPO,5734186.0,1,5527350.0,3,5927978.0,3
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",BCBS PPO,6059889.0,2,5484497.0,2,5846496.0,2
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",Cigna LocalPlus,,,5317777.0,1,5735947.0,1
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",Cigna OAP,6107889.0,3,5675876.0,4,5968585.0,4
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",Cigna PPO,6161709.0,4,5957105.0,9,6104621.0,5
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",UHC Choice POS Plus,,,5766575.0,7,6153707.0,6
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",UHC POS,6191368.0,5,5782875.0,8,6182414.0,7
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",UHC PPO,,,5994744.0,10,6294678.0,10
"Waterloo-Cedar Falls, IA MSA",Aetna Choice POS,5855447.0,2,5497179.0,1,5854952.0,1
"Waterloo-Cedar Falls, IA MSA",Aetna Open Choice PPO,5958285.0,6,5526649.0,2,5879175.0,3
"Waterloo-Cedar Falls, IA MSA",BCBS PPO,5716609.0,1,5556422.0,3,5878019.0,2
"Waterloo-Cedar Falls, IA MSA",Cigna LocalPlus,,,5898068.0,9,6160014.0,8
"Waterloo-Cedar Falls, IA MSA",Cigna OAP,5912859.0,5,5895396.0,7,6155126.0,7
"Waterloo-Cedar Falls, IA MSA",Cigna PPO,5907235.0,4,5895457.0,8,6151450.0,6
"Waterloo-Cedar Falls, IA MSA",UHC Choice POS Plus,,,5738169.0,5,6073658.0,4
"Waterloo-Cedar Falls, IA MSA",UHC POS,5867862.0,3,5765365.0,6,6105011.0,5
"Waterloo-Cedar Falls, IA MSA",UHC PPO,,,5725218.0,4,6198150.0,9
"Wausau, WI MSA",Aetna Choice POS,7715003.0,2,7827197.0,3,7800916.0,5
"Wausau, WI MSA",Aetna Open Choice PPO,7713752.0,1,7825015.0,2,7800768.0,4
"Wausau, WI MSA",BCBS PPO,7791445.0,5,7913634.0,8,7905384.0,9
"Wausau, WI MSA",Cigna LocalPlus,,,7593208.0,1,7721954.0,1
"Wausau, WI MSA",Cigna OAP,7758824.0,4,7834593.0,5,7784685.0,3
"Wausau, WI MSA",Cigna PPO,7751419.0,3,7832893.0,4,7776659.0,2
"Wausau, WI MSA",UHC Choice POS Plus,,,7888740.0,6,7847909.0,6
"Wausau, WI MSA",UHC POS,7837212.0,6,7922253.0,9,7883073.0,7
"Wausau, WI MSA",UHC PPO,,,7907139.0,7,7883794.0,8
"Weirton-Steubenville, WV-OH MSA",Aetna Choice POS,5136770.0,4,4907403.0,2,5624225.0,4
"Weirton-Steubenville, WV-OH MSA",Aetna Open Choice PPO,5137171.0,5,4907065.0,1,5622726.0,3
"Weirton-Steubenville, WV-OH MSA",BCBS PPO,5166110.0,6,5001865.0,6,5787729.0,9
"Weirton-Steubenville, WV-OH MSA",Cigna LocalPlus,,,5038672.0,9,5639613.0,8
"Weirton-Steubenville, WV-OH MSA",Cigna OAP,4927508.0,1,5037472.0,8,5637141.0,6
"Weirton-Steubenville, WV-OH MSA",Cigna PPO,4949085.0,2,5030335.0,7,5639603.0,7
"Weirton-Steubenville, WV-OH MSA",UHC Choice POS Plus,,,4991921.0,4,5621218.0,2
"Weirton-Steubenville, WV-OH MSA",UHC POS,5092594.0,3,4984779.0,3,5619341.0,1
"Weirton-Steubenville, WV-OH MSA",UHC PPO,,,4999129.0,5,5631032.0,5
"Wenatchee, WA MSA",Aetna Choice POS,5833001.0,5,6168509.0,4,6569183.0,8
"Wenatchee, WA MSA",Aetna Open Choice PPO,5831066.0,4,6169889.0,5,6568417.0,7
"Wenatchee, WA MSA",BCBS PPO,6551215.0,6,6517318.0,9,6945882.0,9
"Wenatchee, WA MSA",Cigna LocalPlus,,,6134668.0,1,6386262.0,1
"Wenatchee, WA MSA",Cigna OAP,5801124.0,1,6151908.0,2,6433242.0,3
"Wenatchee, WA MSA",Cigna PPO,5819499.0,3,6152645.0,3,6423171.0,2
"Wenatchee, WA MSA",UHC Choice POS Plus,,,6227535.0,8,6553199.0,5
"Wenatchee, WA MSA",UHC POS,5809268.0,2,6224934.0,7,6553928.0,6
"Wenatchee, WA MSA",UHC PPO,,,6221952.0,6,6536911.0,4
"Wheeling, WV-OH MSA",Aetna Choice POS,5385891.0,5,5170377.0,3,6074085.0,3
"Wheeling, WV-OH MSA",Aetna Open Choice PPO,5386120.0,6,5167774.0,2,6073569.0,2
"Wheeling, WV-OH MSA",BCBS PPO,5162713.0,1,5043913.0,1,5999928.0,1
"Wheeling, WV-OH MSA",Cigna LocalPlus,,,5372672.0,5,6290996.0,4
"Wheeling, WV-OH MSA",Cigna OAP,5260395.0,2,5374915.0,6,6291493.0,5
"Wheeling, WV-OH MSA",Cigna PPO,5284586.0,3,5370517.0,4,6296712.0,6
"Wheeling, WV-OH MSA",UHC Choice POS Plus,,,5453233.0,8,6300593.0,7
"Wheeling, WV-OH MSA",UHC POS,5330556.0,4,5450722.0,7,6303796.0,8
"Wheeling, WV-OH MSA",UHC PPO,,,5456014.0,9,6308107.0,9
"Wichita Falls, TX MSA",Aetna Choice POS,5426011.0,5,5383965.0,8,5710440.0,2
"Wichita Falls, TX MSA",Aetna Open Choice PPO,5425439.0,4,5386749.0,9,5712521.0,3
"Wichita Falls, TX MSA",BCBS PPO,5423754.0,3,5306557.0,4,5734853.0,8
"Wichita Falls, TX MSA",Cigna LocalPlus,,,5249218.0,3,5681614.0,1
"Wichita Falls, TX MSA",Cigna OAP,5419672.0,2,5240410.0,1,5715426.0,4
"Wichita Falls, TX MSA",Cigna PPO,5415811.0,1,5240810.0,2,5716558.0,5
"Wichita Falls, TX MSA",UHC Choice POS Plus,,,5318359.0,7,5733150.0,7
"Wichita Falls, TX MSA",UHC POS,5443469.0,6,5313858.0,5,5731445.0,6
"Wichita Falls, TX MSA",UHC PPO,,,5318234.0,6,5767895.0,9
"Wichita, KS MSA",Aetna Choice POS,5375600.0,2,5114080.0,2,5451022.0,3
"Wichita, KS MSA",Aetna Open Choice PPO,5407980.0,3,5126998.0,3,5447543.0,1
"Wichita, KS MSA",BCBS PPO,5338228.0,1,5080296.0,1,5494520.0,6
"Wichita, KS MSA",Cigna LocalPlus,,,5422757.0,7,5734759.0,9
"Wichita, KS MSA",Cigna OAP,5678343.0,5,5481729.0,8,5727149.0,7
